,HteamFG,HteamTS,HteamEFG,HteamPPS,HteamFIC,teamFIC40,HteamOrtg,HteamEDiff,HteamPlay,Hwin%,AteamTS,AteamFIC,teamFIC40,AteamEDiff,Awin%,target
0,0.0029885859443359647,0.00304006108218167,0.0031066759664525835,0.007156860930124099,0.42618386186959173,0.3551530163613741,0.6017613179322944,-0.05290190754881713,0.003027949285041504,0.0,0.003225977168283218,0.43753867168849736,0.3646153578771288,0.05290190754881713,0.006055898570083008,0
1,0.0026597492641720986,0.0031498702474468763,0.002907008703391478,0.007422669726763583,0.4739953676735138,0.3949959768429221,0.6173574655739501,0.06688025772371459,0.002562506915546295,0.004886550182201173,0.002993989296634659,0.3677129012106383,0.30642725479052585,-0.06688025772371459,0.0,1
2,0.00270558895566461,0.0031467240432351187,0.002968607587957659,0.007064692337821636,0.4393539230177335,0.3661284670886171,0.6274935849551733,0.06675507883040387,0.0026064374622268246,0.005937215175915318,0.0025239101712816016,0.39927772058030514,0.3327316317240935,-0.06675507883040387,0.0,1
3,0.002284652978817744,0.0027899733563720277,0.002492577822449806,0.006092827993703141,0.42136284599679164,0.3511359150224209,0.6055496033141929,-0.01376273442259128,0.0024175988636855167,0.0,0.003334358401517789,0.4426278868227979,0.3688567823774262,0.01376273442259128,0.006300752837335202,0
4,0.002460519772637546,0.0031075479248074645,0.0027477779608853976,0.00689001314627493,0.48893156434176227,0.4074429702848019,0.6206024905369529,0.06649329829325516,0.0024040442550451284,0.0069722861225206744,0.0028161063648861,0.3442566272994583,0.28688029034001117,-0.06649329829325516,0.0,1
5,0.002516091615956133,0.0030141982406047853,0.002731918887753725,0.006901928965485087,0.3975765533113529,0.3313136051039592,0.5765763089757139,-0.0540539402217068,0.002338886066480216,0.0,0.0033458906793673994,0.4820615708900154,0.4017181650638478,0.0540539402217068,0.005679665047305041,0
6,0.002861581582030692,0.003406220643010917,0.002948586815671558,0.008064768585986428,0.48555086096821953,0.4046257174735163,0.6640568270149232,0.04284219914145831,0.002723880385480975,0.006850805798493397,0.0032733150105201453,0.30314815658333283,0.252623463819444,-0.04284219914145831,0.0,1
7,0.0021964519590444405,0.0027041564282661874,0.0023698019145943173,0.006531229630910365,0.4976738338115915,0.41472819484299295,0.5785099529947003,0.09727144390053949,0.002354884559368957,0.005143915594951851,0.0027401638374308507,0.3716479017352712,0.3097064133155395,0.044935189071261386,0.005143915594951851,1
8,0.002813966296306281,0.003333846569548866,0.002989839189825423,0.007474597974563558,0.4291298601867078,0.35760798232506513,0.6375575297878178,-0.015001254325608783,0.002587442009453625,0.0,0.0031840028642705566,0.407145748496815,0.3392883582445372,0.015001254325608783,0.0070349157407657015,0
9,0.0031246994575997067,0.0035421373987707676,0.0033303758775936115,0.008305554605020136,0.4647496028708425,0.38729113288899597,0.6217214815041195,0.055401195212796045,0.0026275466909280497,0.0060851011832516195,0.0028216614186737763,0.3772762733616004,0.31439709730470644,-0.055401195212796045,0.0,1
10,0.002718631116317475,0.0032693419649786237,0.003009836267511956,0.007509009581354354,0.43116629858592365,0.35930524882160303,0.6611861312969588,0.05699884147586726,0.0026546949299851076,0.00537278876742584,0.002697139961247772,0.3781100095075935,0.31509149549670235,-0.046934533556725166,0.0,1
11,0.0025494801843051976,0.0030716137260509025,0.002695164766265495,0.0069200176431141085,0.43632532297108956,0.36360424156313204,0.5825343694264437,-0.024527456218835602,0.0023717449943136356,0.0,0.003154362568604351,0.44579482079850885,0.3714956839987574,0.024527456218835602,0.005827383278411881,0
12,0.0029222360043611377,0.0033301186298119664,0.003152938846810701,0.0076131938008355965,0.4706337985971096,0.392194832164258,0.6408863442490887,0.025894087036539008,0.0027186022954256567,0.006152075798655027,0.0029659157425315887,0.35451336789749593,0.29542760151205333,-0.013508112831106844,0.0,1
13,0.002328430007787313,0.0030064647399699633,0.0025914717306302995,0.006759916896751321,0.41499300933966365,0.3458277205999809,0.6057391192509795,0.006730548160705745,0.0023016150748761343,0.006384507835994826,0.0033786815468084615,0.44851167547863646,0.37375994238245824,0.013945680466163497,0.006384507835994826,1
14,0.0029101531637028017,0.003235489696745744,0.0030829509559783573,0.007066833849614092,0.494559198581762,0.41213286410295374,0.6546569489795202,0.08343690363639224,0.0028440133190731926,0.005958544561226048,0.0024066561482792006,0.29420313771053613,0.24516908280729474,-0.05682544777150057,0.0,1
15,0.002610084792824255,0.0030587797773960405,0.0028385920037557453,0.006655549832956026,0.4083457137094895,0.3402882796342922,0.580931331057025,-0.03986785275771209,0.002438149755472891,0.0,0.0032673203388286624,0.4707414933934523,0.39228476270426116,0.05278461109602149,0.005546291527463355,0
16,0.0028112973378091616,0.003312465151683987,0.003027550979179097,0.007713226753562175,0.40682716282719117,0.3390224554779582,0.6090324270196322,-0.07399442719934399,0.0025101641422015262,0.0,0.0029318587428729006,0.4473747205840541,0.37281208694201057,0.062410800899363385,0.005406341034248387,0
17,0.002669960027127131,0.003105285965278428,0.0029295150615834225,0.006971659943556229,0.4335682291143465,0.3613070528962929,0.6192303474632821,0.06587600518982642,0.002572114224070245,0.005859030123166845,0.0029131097772385553,0.4152587599794501,0.34604896664954177,0.03664003077823618,0.005859030123166845,0
18,0.002513231469445054,0.0030564666565600124,0.0025918126600340103,0.007226052960680111,0.46977885678180387,0.39148260842307014,0.6792052461630809,0.08859175095528854,0.0026997763827562283,0.006833147007735329,0.00326487764029594,0.3023667550922883,0.25197229591024023,-0.04273176812757365,0.0,1
19,0.002314448931105969,0.0027884480721964713,0.002446703155740596,0.006282075670144773,0.39610140278070727,0.33008432597828985,0.5288317426240188,-0.022266321259485765,0.002153098777051724,0.0,0.002781041835616932,0.5118238493360057,0.42651987444667144,0.10003709551363171,0.005290168985385072,1
20,0.0026551389713715193,0.003131915294351706,0.0028565060395677956,0.00700010055626643,0.40048519147283473,0.33373789022171296,0.6418834792400889,0.014755846605558062,0.0026246917170738007,0.006919830522208807,0.003208725413148224,0.42902949237694604,0.3575248076418058,-0.06300090500639786,0.0,0
21,0.002903238352517745,0.0032661796744932903,0.0031226980407654376,0.007755606026756009,0.40144173998704097,0.33453458850700973,0.618990287940273,-0.05652884145590766,0.0027439766613126947,0.0,0.0034020635027691578,0.4463710703040619,0.3719756971045272,0.05321035381311033,0.00584446573229541,0
22,0.0021069781014327227,0.0028217578866597823,0.00266297255610384,0.006086443274344036,0.40003579795634114,0.3333631649636176,0.5716807739055123,0.1099384401987887,0.002081906733450205,0.0049159545063759275,0.003168824274809923,0.476847587118465,0.3973728254002373,0.06728270294696477,0.0049159545063759275,1
23,0.0023740557543197086,0.003039119169297747,0.0026608840517746923,0.006876944828431679,0.36326331078776747,0.302719215525852,0.5813423324980352,-0.0138415141257562,0.002202589167709257,0.0,0.0038359344835463167,0.5058894696870861,0.42157455807257177,0.06687701191297644,0.006303918625384251,1
24,0.0026422134884041006,0.0031303624303867577,0.0028073518314293564,0.007018379578573391,0.4029375569816253,0.3357810773002304,0.5986436678542286,-0.01408564010668226,0.00242951530258757,0.0,0.0035055567457401397,0.46238736047071755,0.3853225802078073,-0.06286552497622665,0.0,1
25,0.0029334832142101494,0.003430951430886433,0.0031806987992983636,0.007941572892471395,0.4654273761028113,0.3878560455174594,0.6501763813727036,0.06001993515803862,0.0026379785897742377,0.006074092999710424,0.0030063723302066747,0.34850108585838563,0.29041757154865466,-0.025734717221173126,0.003037046499855212,0
26,0.0031040017550476437,0.0035532276971199056,0.0033681266750299086,0.007924103562971973,0.4676470534052571,0.3897059964922156,0.6838557261114943,0.004022743558921263,0.0028316896744729364,0.0035596350401922517,0.003183381616443931,0.30434879593643754,0.25362399661369794,-0.06841120198343881,0.0,1
27,0.003044603500672456,0.0035964397708865,0.003346016531806316,0.008152634148416453,0.4597378440342538,0.38311466888538087,0.6645731918709927,-0.026179788499985045,0.002753448770898507,0.0030171474587973993,0.002618883994236143,0.3386748022500081,0.2822288007318428,-0.07102274603585315,0.0,1
28,0.0022603976528417003,0.00270217953381048,0.0025426295307555686,0.00593259035263543,0.42747958985827994,0.3562332034343608,0.600344708108376,-0.07147013782262558,0.0023932500458236786,0.0,0.0036273788543141625,0.4334388778209883,0.3611989589079264,-0.0801900857983518,0.0,0
29,0.0025881944686273507,0.0031635371848764264,0.0028928209166217043,0.007178219881217596,0.4712102059652918,0.39267536002763065,0.6300610300314383,0.04720664380037175,0.0024870290990707845,0.005651696623271865,0.003025070617606266,0.36382797012312634,0.303190069297549,-0.011608584864200407,0.0028258483116359325,0
30,0.002745777717680678,0.003201537854866118,0.0030202964531615456,0.006796257382485479,0.48852527658154393,0.40710420036366257,0.6133610480435705,0.06815148994389539,0.0025119940203679387,0.005903628720018658,0.002961260165961359,0.35311079281611596,0.29425899401343,-0.057840212021510795,0.002951814360009329,1
31,0.0027308928239300105,0.00328829026137246,0.0030342537196115286,0.007319992026933634,0.40539460820351647,0.33782862524866497,0.6501088470734567,-0.032800372975792115,0.0025745378458157317,0.0032238139817377057,0.003036188008000571,0.41909581762590176,0.34924672960918357,0.006797089399095779,0.0064476279634754115,1
32,0.002678667175100954,0.0030378653551172154,0.002880588491568259,0.006787415812638703,0.421642055339965,0.35136847671457416,0.579470117395867,0.0186885181441929,0.0024770376524435728,0.005835876198477024,0.002923773975436989,0.4610342196796849,0.38419528033100736,0.048339437933414955,0.002917938099238512,1
33,0.002865932112423339,0.0032496313804595504,0.002979168202141032,0.007722592698996337,0.46808323657283785,0.3900692732942396,0.5952929856209452,0.10072282293044842,0.0025547365277315496,0.005430987516436117,0.0028021180091052146,0.39476490510095025,0.32897066373433326,-0.005065210507204143,0.0027154937582180585,0
34,0.002735517333150006,0.003293639521086917,0.0029570894463867626,0.007910723286101484,0.4184419300653605,0.34870180800231687,0.655292338775115,0.042869413162918014,0.0024893926343924205,0.005988435492885303,0.0026516792362496124,0.4004766235867046,0.3337307192701036,-0.013080539647109366,0.0,1
35,0.0031526222262714975,0.003607731266769747,0.003419861579365552,0.00855144820947336,0.41927659169278614,0.34939708938080966,0.6608653997700766,-0.06333234925070855,0.0028682846207282965,0.0,0.003112831848658362,0.39143915907882204,0.3261991936875835,-0.04023092147562141,0.0,1
36,0.0026675316408459877,0.0032092522156952456,0.002902567020304658,0.007451580856919292,0.4163333969684047,0.34694429761365403,0.610512492474568,0.03753700879770362,0.0025089427177163483,0.0029979002481973337,0.003306683973761659,0.4414408115470574,0.3678675428158977,-0.04309901312818415,0.0,0
37,0.0028009160423602252,0.0031140405630663433,0.002967227600977028,0.006801569259294077,0.47599515052395314,0.3966628165993387,0.6300833830705542,0.08030496979845618,0.002737258859579311,0.005734881331613893,0.002702562827523047,0.3541289222271579,0.2951072440265872,0.003028877575291877,0.0028674406658069466,1
38,0.0025478437050441846,0.003069434711753894,0.0027848451408660634,0.006845490613269981,0.4156134822371781,0.3463445685309817,0.6210724376659015,-0.029251049073762372,0.002548156784880145,0.0,0.002800812212500034,0.43048477444528804,0.35873752075763066,0.08118160146448232,0.00626159671920419,1
39,0.0023356946529527124,0.0031280651675101656,0.0029520433819516666,0.006747138473683512,0.4434604581988497,0.36955038183237476,0.6337378285512333,0.1218724706970912,0.002307901739443476,0.005449590884164052,0.002428882657071918,0.38215256075200416,0.31846046729333677,0.05197165834409573,0.005449590884164052,1
40,0.0028518131713281955,0.003396891919829177,0.0031507755133460347,0.007722975978247217,0.4701047445533481,0.3917538293046203,0.644148071500629,-0.01033315437720122,0.002660036578416065,0.0037346950907912457,0.002647151880352835,0.35106133853437704,0.29255099095547793,-0.03931980358962293,0.0018673475453956229,1
41,0.0024176659271037634,0.0029300271474525757,0.002701007854983408,0.006331982190033666,0.3746255609628741,0.3121878645852825,0.5626179916896172,-0.025400461824461158,0.0022704392390878697,0.0030865133755952553,0.0035889977531421624,0.503487494393976,0.41957291199498,0.12386147311130005,0.006173026751190511,0
42,0.0027797387450811174,0.0033468833401808554,0.003004892715238739,0.008038605258870745,0.4252063152638859,0.3543387988946528,0.6658855644502405,0.04356242503155034,0.0025296352809330573,0.006085242436692464,0.0030459681016864124,0.38222929055474536,0.31852440879562116,-0.02511501258471714,0.003042621218346232,0
