,HteamTS,HteamEFG,HteamPPS,HteamFIC,teamFIC40,HteamOrtg,HteamEDiff,HteamPlay,Hwin%,AteamTS,AteamEFG,AteamFIC,teamFIC40,AteamEDiff,Awin%,target
1317,0.56466,0.5197200000000001,1.3482,75.475,62.394659999999995,106.49958,3.5398399999999994,0.4192600000000001,0.5,0.56308,0.52932,81.75,68.12498000000001,4.290400000000001,0.7,0
1318,0.5152800000000001,0.4757199999999999,1.1550999999999998,68.475,56.40605000000001,103.23499,2.08523,0.4319,0.6,0.5687000000000001,0.54381,81.6875,68.07291000000001,5.98193,0.6,1
1319,0.51669,0.48481,1.1418400000000002,71.3625,58.790690000000005,101.91874,-3.16514,0.41253,0.3,0.5631100000000001,0.52645,81.1625,66.94065,4.139910000000001,0.6,0
1320,0.5197,0.48021,1.1561499999999998,69.15,57.62501,104.60483000000002,-6.897189999999999,0.42153,0.2,0.53537,0.49978,68.6,57.16666,-5.28092,0.3,0
1321,0.6124299999999999,0.58449,1.4269599999999998,80.8125,67.34375,112.39205,6.922689999999999,0.45497,0.8,0.5323500000000001,0.4946900000000001,62.1125,51.76043000000001,-3.0201199999999995,0.3,0
1322,0.5123,0.47178,1.1798799999999998,71.3125,58.7726,100.95796,-4.00637,0.3909599999999999,0.6,0.52823,0.47511,74.875,61.72758,2.86913,0.6,0
1323,0.5418799999999999,0.50946,1.19654,76.05,63.37498,103.54962000000003,1.0647100000000005,0.42368999999999996,0.6,0.50908,0.4617999999999999,70.725,58.9375,-3.0137400000000008,0.3,1
1324,0.54104,0.4861800000000001,1.23002,77.1,64.25001999999999,106.32573000000001,6.32218,0.43063,0.8,0.5324800000000001,0.5005200000000001,71.85,59.24213999999999,-6.016450000000002,0.2,1
1325,0.5255699999999999,0.49623,1.1361,66.8625,55.16255,104.67914999999998,1.2320200000000001,0.4245600000000001,0.5,0.5230899999999999,0.49425,72.5,60.41665,-0.4371200000000001,0.6,0
1326,0.5476099999999999,0.5086299999999999,1.2510700000000001,71.9125,59.92708,102.91117,4.164959999999999,0.41531,0.7,0.5235199999999999,0.4826599999999999,68.9625,56.81230000000001,1.7348399999999995,0.6,1
1327,0.53222,0.4866,1.235,68.0125,56.67708,102.69442999999998,-2.3437600000000005,0.42186,0.6,0.5443500000000001,0.51031,85.2,71.0,1.3925500000000004,0.5,0
1328,0.54232,0.5141399999999999,1.19163,77.6625,63.50646999999999,104.35119,1.4321700000000004,0.43697,0.6,0.52773,0.49765,72.9625,60.80206,2.2071499999999995,0.6,0
1329,0.5312300000000001,0.49741,1.1752,69.625,58.02083,105.42838000000002,-3.2054400000000016,0.42561000000000004,0.4,0.55619,0.5166700000000001,73.6375,60.80838000000001,5.08254,0.6,1
1330,0.5333100000000001,0.4863799999999999,1.1996099999999998,69.8625,57.42768,102.18556,0.13091000000000044,0.4155300000000001,0.5,0.48682,0.4536700000000001,64.5375,52.35704000000001,-6.14344,0.3,1
1331,0.57177,0.5305700000000001,1.3633000000000002,77.0625,63.717569999999995,107.41558,2.6354300000000004,0.4308500000000001,0.5,0.54082,0.49688000000000004,69.9,58.25,6.3290000000000015,0.6,1
1332,0.49378,0.44653000000000004,1.12084,56.6375,47.19791,96.77438000000001,-9.27113,0.3935799999999999,0.2,0.5356000000000001,0.49731000000000003,77.8375,64.26612,0.31365999999999994,0.5,0
1333,0.53867,0.50261,1.19414,64.075,53.39584,103.1314,-2.0107900000000005,0.43213,0.4,0.52223,0.49713,66.75,55.0059,-4.346379999999999,0.3,1
1334,0.56447,0.5328000000000002,1.2831700000000001,82.8125,69.0104,111.92471,5.3192400000000015,0.4646,0.7,0.5283599999999999,0.47827,77.625,64.01925,5.90841,0.7,1
1335,0.49028999999999995,0.45465,1.09892,69.6875,57.41843000000001,97.27699,-6.465950000000001,0.38286,0.5,0.50034,0.4558299999999999,69.375,57.8125,-2.63601,0.3,1
1336,0.5681900000000001,0.54432,1.2535,80.4875,67.07291000000001,105.13793999999999,5.9969100000000015,0.4356000000000001,0.6,0.54606,0.50488,73.8375,60.97504,2.76955,0.5,1
1337,0.56302,0.52155,1.24671,79.1125,65.92708999999999,110.21281,4.715999999999998,0.44592,0.6,0.5304,0.5021399999999999,72.55,59.24173999999999,-3.82875,0.2,1
1338,0.611,0.58238,1.4283700000000001,80.7625,67.30208,112.5817,5.956059999999999,0.46123,0.7,0.5126999999999999,0.47986999999999996,70.1625,57.790690000000005,-2.85687,0.3,1
1339,0.5283100000000001,0.50195,1.1851,68.425,56.40173000000001,101.4544,-2.514930000000001,0.4300000000000001,0.3,0.52073,0.48603,67.525,56.27084,-4.3201800000000015,0.3,1
1340,0.53996,0.5098100000000001,1.1894799999999999,75.675,61.85021999999999,103.65101,-2.6999699999999995,0.43332,0.5,0.55965,0.51673,74.125,60.09329,1.14017,0.5,1
1341,0.5485,0.51379,1.2165,67.875,56.5625,104.70123999999998,0.3989200000000002,0.4414900000000001,0.5,0.5279499999999999,0.47979,67.9375,56.61458,-1.2466000000000004,0.6,0
1342,0.52789,0.48871,1.18371,67.675,55.73939,103.35945999999998,-0.60487,0.43154,0.5,0.53117,0.48616,68.2,56.16344,5.1190000000000015,0.5,0
1343,0.5223800000000001,0.47266,1.18175,77.0375,63.52967,103.77005,4.4831900000000005,0.4079,0.6,0.49312,0.45893,63.825,51.76329000000001,-6.32217,0.3,1
1344,0.5402600000000001,0.5047,1.22443,82.2375,68.53125,105.90053,0.000600000000000378,0.4364500000000001,0.5,0.52371,0.4925,64.35,53.62501,-1.4436700000000005,0.5,0
1345,0.54164,0.5139400000000001,1.18144,75.5875,62.98956,103.95267,5.3449399999999985,0.44016000000000005,0.7,0.5296100000000001,0.50026,72.925,59.55424000000001,-4.353789999999999,0.2,1
1346,0.53962,0.4966,1.2213399999999999,76.0125,62.745290000000004,105.45023,1.3565299999999991,0.42878,0.5,0.50989,0.47555,72.4125,59.68926,-4.8628800000000005,0.5,1
1347,0.4729600000000001,0.42485,1.07742,52.2875,43.57291,93.62684,-12.16085,0.38138,0.1,0.50065,0.4523100000000001,69.2875,57.73958,-4.437939999999998,0.3,1
1348,0.54583,0.51102,1.20586,72.8125,60.67708,107.83142,-0.7987700000000012,0.434,0.5,0.54578,0.5138100000000001,74.675,62.22915,0.6202500000000002,0.6,1
1349,0.5065999999999999,0.4671100000000001,1.1227700000000005,64.9875,54.15626,102.27043,-9.34711,0.41312,0.1,0.5371600000000001,0.50317,69.975,57.74155999999999,-0.6163999999999997,0.5,1
1350,0.57175,0.5403,1.30567,84.0875,70.0729,112.32486,5.05304,0.46592,0.7,0.54255,0.48895,78.025,64.35065,5.32296,0.8,1
1351,0.5818199999999999,0.55694,1.2953400000000002,80.5375,67.11458,105.08558,8.153990000000002,0.43509,0.7,0.53779,0.48178999999999994,74.475,61.39231,2.65378,0.7,1
1352,0.51599,0.4844,1.1180099999999995,64.325,53.60417,102.60391,-2.13394,0.4143199999999999,0.5,0.5594800000000001,0.5166099999999999,76.1,60.9618,1.26839,0.5,0
1353,0.5446099999999999,0.50626,1.23982,71.9875,59.98958,102.29508,6.911409999999999,0.41394,0.8,0.5226,0.4834600000000001,65.325,54.43751000000001,-4.1601599999999985,0.3,1
1354,0.5295000000000001,0.48071,1.21602,66.35,54.62178,107.48206,5.09437,0.4302600000000001,0.5,0.5270100000000001,0.4791800000000001,67.475,56.22917,1.15667,0.5,0
1355,0.5362499999999999,0.49928,1.2143700000000002,79.7625,66.46875,105.41179000000002,-0.9270799999999998,0.43238,0.4,0.5396299999999999,0.50862,77.5625,62.646800000000006,-1.29552,0.6,1
1356,0.52852,0.49057,1.1761399999999995,62.2,51.83333,101.08272,-3.63907,0.42168999999999995,0.4,0.5353100000000001,0.5025999999999999,71.875,59.89583,0.19005999999999892,0.6,0
1357,0.53556,0.50289,1.1862100000000002,74.1375,61.78124,103.33752,1.7357000000000002,0.4295100000000001,0.6,0.52035,0.48426,66.2125,54.60614,-3.64607,0.4,0
1358,0.6172500000000001,0.59249,1.42774,83.05,69.20833,113.96076,7.098839999999999,0.46906000000000003,0.7,0.5600999999999999,0.51875,77.575,64.64583999999999,3.65401,0.6,1
1359,0.536,0.49121000000000004,1.2194399999999999,77.8375,64.86458999999999,106.98891999999998,2.8694999999999995,0.43429,0.6,0.5404899999999999,0.49025,83.0625,68.5505,9.310699999999997,0.7,1
1360,0.48011000000000004,0.43379,1.10691,53.4125,44.51041,94.97087,-13.26604,0.38536,0.1,0.54767,0.51978,75.825,63.18748,7.70335,0.8,0
1361,0.50968,0.4769500000000001,1.13402,70.7125,58.92706999999999,99.4035,-6.503829999999999,0.39769,0.4,0.5291100000000001,0.4904700000000001,67.1125,55.27064,-1.9121900000000005,0.5,0
1362,0.5051599999999999,0.46498,1.12312,65.9375,54.94792,103.03350999999999,-6.47101,0.4177000000000001,0.2,0.53774,0.49663,72.175,59.58962,0.0782,0.4,0
1363,0.49213999999999997,0.45492,1.0895800000000002,62.225,50.429959999999994,97.23838,-9.28931,0.39515,0.3,0.5222399999999999,0.46945,66.6375,55.53125,-1.6672200000000004,0.6,0
1364,0.50454,0.45161,1.18587,63.9125,53.26042,100.00844,-2.26337,0.40112,0.6,0.6186900000000001,0.5900700000000001,83.7625,69.80208,7.59003,0.7,0
1365,0.53237,0.50688,1.18622,70.125,57.8184,102.03556,-0.13477999999999998,0.4303900000000001,0.4,0.56682,0.5262,78.675,65.5625,3.7010400000000003,0.6,0
1366,0.5261399999999999,0.49732,1.17054,72.15,58.908409999999996,102.2357,-4.6330800000000005,0.4177300000000001,0.2,0.48266000000000003,0.44421000000000005,61.1375,49.523709999999994,-9.20533,0.3,0
1367,0.51777,0.4832900000000001,1.1300899999999998,65.7,54.75,103.75564,-3.59372,0.4178100000000001,0.4,0.54703,0.50871,81.3625,67.80208,1.8573400000000002,0.5,0
1368,0.52842,0.47856000000000004,1.18535,69.1125,57.59376,102.0079,3.88969,0.41454,0.6,0.5512100000000001,0.5108300000000001,74.5,62.08333,11.05264,0.9,1
1369,0.54061,0.48963,1.2278299999999998,81.925,67.60258999999999,108.34263,7.632090000000002,0.42627,0.6,0.53208,0.49236,62.325,51.9375,-2.3457800000000004,0.4,1
1370,0.5097400000000001,0.4615600000000001,1.1432799999999999,69.3625,57.80208,103.35381,-2.96093,0.42283000000000004,0.3,0.53562,0.50275,76.9,62.09472000000001,-3.34071,0.5,1
1371,0.5180100000000001,0.47785,1.15164,63.7875,53.15626,101.58525,-6.08792,0.40434,0.3,0.53861,0.48088000000000003,74.5375,61.444390000000006,0.8121699999999998,0.6,0
1372,0.57731,0.5528500000000001,1.28227,79.6125,66.34375,106.26452000000002,7.311130000000001,0.43658,0.7,0.4837600000000001,0.4410299999999999,53.95,44.95833,-12.30229,0.1,1
1373,0.5723999999999999,0.5378700000000001,1.31702,84.025,70.02082,112.53655,3.99685,0.46357,0.7,0.5233700000000001,0.48385,66.0875,53.98605,-2.76335,0.5,1
1374,0.5716400000000001,0.5223899999999999,1.3958,77.225,62.40048,107.35202,2.0001900000000004,0.4226900000000001,0.6,0.52754,0.48525,77.4625,64.55208999999999,2.3713,0.6,1
1375,0.50529,0.47426,1.11679,69.375,57.81249,97.37144,-8.13147,0.39324000000000003,0.3,0.52694,0.48583000000000004,71.1,58.69378,-1.21337,0.4,1
1376,0.5100800000000001,0.47073000000000004,1.13562,64.7875,53.98959,103.16913000000001,-5.20294,0.4182300000000001,0.2,0.5213400000000001,0.4827100000000001,67.025,55.19772,-2.2352700000000003,0.5,0
1377,0.5113900000000001,0.46162,1.17108,61.7,50.74678,103.70477,0.77454,0.41481,0.4,0.5463899999999999,0.51098,75.4625,62.88541,3.34336,0.7,0
1378,0.5412100000000001,0.49408,1.21118,72.525,60.43751,104.28629,6.856349999999999,0.42748,0.7,0.48776,0.43521000000000004,59.9125,49.92709,-4.8383,0.5,1
1379,0.5241,0.48096,1.20375,65.9375,53.86105,101.37100000000001,-4.0402000000000005,0.41481,0.4,0.5512100000000001,0.51666,77.7875,64.17826,5.265479999999998,0.8,0
1380,0.56857,0.52846,1.26804,78.8375,65.69792,109.03353,3.2121700000000004,0.4383900000000001,0.6,0.5233800000000001,0.48978,73.2125,59.021809999999995,-7.412649999999998,0.4,1
1381,0.4829700000000001,0.44231000000000004,1.0975199999999998,52.85,44.04166,94.98888000000001,-13.522879999999999,0.3894300000000001,0.1,0.5863599999999999,0.56188,80.0,66.66666000000001,7.669130000000001,0.7,0
1382,0.575,0.5394899999999999,1.33261,84.525,70.43749,112.68497,4.331760000000001,0.46346000000000004,0.7,0.5356900000000001,0.49818,68.0,56.01022,-2.9090400000000005,0.5,0
1383,0.5360199999999999,0.47702,1.23695,72.9,60.0798,105.05068,1.27514,0.4220700000000001,0.6,0.5262399999999999,0.48768,76.7875,63.98959,1.1790699999999992,0.5,1
1384,0.5062300000000001,0.46498,1.1252700000000002,64.1125,53.42709,102.81376999999998,-5.4911,0.4153000000000001,0.2,0.5334,0.4991,70.0625,57.893080000000005,0.8605,0.5,1
1385,0.57697,0.52527,1.4201,79.475,64.27548,108.8749,1.65788,0.42592,0.6,0.5237,0.48404,62.7125,52.26041,-3.53197,0.4,1
1386,0.6192,0.5836,1.4369,81.7625,68.13541000000001,113.58738,8.119599999999998,0.4658499999999999,0.7,0.56418,0.52867,83.5375,69.61458,4.72599,0.6,1
1387,0.52053,0.48388000000000003,1.1833900000000002,70.3375,58.05835999999999,105.08713,-3.65363,0.4418699999999999,0.3,0.5080700000000001,0.47472,65.1375,54.28125,-4.55558,0.4,1
1388,0.5140300000000001,0.4844900000000001,1.1426,70.85,57.314069999999994,100.87503999999998,-4.78245,0.4074300000000001,0.2,0.5395399999999999,0.4899099999999999,81.65,68.04167,9.018849999999997,0.6,1
1389,0.48707,0.43643000000000004,1.1364100000000001,61.2125,51.01043,97.6246,-3.94228,0.38950999999999997,0.5,0.5163800000000001,0.4661099999999999,65.0125,53.09021,-5.5425200000000014,0.3,1
1390,0.48994,0.4501899999999999,1.07884,61.8875,49.54533,95.10693,-8.956679999999997,0.3841,0.3,0.5210600000000001,0.49037,73.575,59.58491,-4.0214,0.3,0
1391,0.5093300000000001,0.47429,1.11531,62.9125,52.42708,102.57125,-5.919559999999999,0.41475,0.3,0.5478,0.5044299999999999,73.8375,61.53125,10.38705,0.9,0
1392,0.54027,0.5093400000000001,1.2083,70.5375,58.16215000000001,102.49956,0.3213799999999999,0.42682,0.4,0.6142700000000001,0.58136,81.6625,68.05208,8.656239999999999,0.7,0
1393,0.51222,0.47693,1.14361,72.2375,58.209309999999995,100.02003,-8.38021,0.41221,0.3,0.5141100000000001,0.46081,62.425,50.82127,-0.6359600000000003,0.3,0
1394,0.51027,0.46938,1.1324999999999998,61.1875,50.98959,99.16230999999999,-7.4043800000000015,0.3937499999999999,0.3,0.56487,0.5301899999999999,79.8,65.85534,7.777189999999999,0.9,0
1395,0.5372299999999999,0.4912699999999999,1.20838,81.3125,67.76042,108.47612999999998,6.59005,0.4323799999999999,0.5,0.5706600000000001,0.5288700000000001,83.5875,69.65624,5.1883099999999995,0.7,0
1396,0.53354,0.4902900000000001,1.19669,76.85,64.04167,107.09277000000002,2.039130000000001,0.44251,0.4,0.4883,0.44673,54.025,45.02083,-14.39386,0.1,1
1397,0.5472100000000001,0.5222600000000001,1.19225,76.9,64.08331999999999,104.04538000000001,9.94875,0.4455100000000001,0.9,0.51027,0.47253,61.0875,50.90624,-5.2280500000000005,0.4,1
1398,0.5463899999999999,0.5104299999999999,1.22242,69.325,57.2785,103.00453,2.5479700000000003,0.41901000000000005,0.5,0.50836,0.4667899999999999,63.525,52.9375,-4.769980000000001,0.3,0
1399,0.55542,0.51353,1.23915,77.9875,64.98958,107.0364,2.6188499999999992,0.4277,0.6,0.58378,0.53435,80.7625,65.34839000000001,3.37684,0.6,1
1400,0.57449,0.5477700000000001,1.2820200000000002,76.5125,63.76041,105.42854000000004,5.85973,0.43186,0.7,0.5447600000000001,0.50317,70.0625,57.72896999999999,-1.7438000000000002,0.6,0
1401,0.55914,0.52675,1.2590999999999997,80.7375,67.28125,107.45343000000001,3.866210000000001,0.4399400000000001,0.6,0.52482,0.4908,70.5,58.19378,-2.54639,0.4,1
1402,0.5237200000000001,0.48585,1.1839999999999995,74.525,62.10417,106.11515,-1.0133899999999998,0.4342099999999999,0.4,0.52654,0.47208,70.55,58.79168000000001,5.34007,0.7,1
1403,0.54296,0.48161,1.2606099999999998,75.3,62.0798,106.29905,2.1670700000000003,0.42221,0.7,0.5697099999999999,0.53095,81.7875,68.15624,4.5275500000000015,0.7,1
1404,0.48633000000000004,0.4367000000000001,1.1304,61.1625,50.96876,98.92896,-4.11735,0.39579,0.5,0.54518,0.5097400000000001,67.175,55.48684000000001,0.4120100000000001,0.4,0
1405,0.5099199999999999,0.47103999999999996,1.14814,70.75,56.96972000000001,98.99145,-9.69601,0.40514,0.2,0.5072300000000001,0.46802,58.7375,48.94792,-9.10327,0.2,1
1406,0.5185799999999999,0.46138,1.19759,64.75,52.75877000000001,104.78591999999999,1.1211399999999998,0.40986000000000006,0.4,0.5200199999999999,0.49037,75.85,61.48074,-2.05783,0.4,1
1407,0.51265,0.4762799999999999,1.1190300000000002,62.3625,51.96874,99.66484,-5.30359,0.41348999999999997,0.4,0.54087,0.49471000000000004,73.0625,60.32724,10.03324,0.9,0
1408,0.5275700000000001,0.4812,1.1793,79.85,66.54167,106.65983999999999,5.25828,0.42549,0.4,0.5239300000000001,0.47486,64.55,52.70479,-5.5653500000000005,0.3,1
1409,0.52889,0.48767,1.1789100000000001,68.75,56.7384,103.05419,-1.2431200000000004,0.4380500000000001,0.6,0.54319,0.5154799999999999,78.275,65.22916000000001,10.372330000000002,0.9,0
1410,0.54193,0.5011500000000001,1.22372,80.85,67.37501,108.61498,3.3424600000000013,0.45446000000000003,0.5,0.4978699999999999,0.45711,63.45,50.847409999999996,-9.14334,0.3,1
1411,0.5792,0.5369999999999999,1.30498,81.5875,67.98958,110.07052000000002,3.71236,0.44077,0.7,0.4916200000000001,0.45169,55.7375,46.44792,-13.927120000000002,0.1,1
1412,0.5624600000000001,0.5277700000000001,1.24525,78.575,64.83451,111.25888,7.21317,0.44997,0.9,0.5133000000000001,0.4604700000000001,69.1625,57.63543000000001,3.9675300000000004,0.6,1
1413,0.5178299999999999,0.4882199999999999,1.13784,74.2125,61.84374,100.21663000000001,-3.54865,0.40663,0.4,0.55833,0.5341899999999999,75.525,62.501169999999995,6.1168200000000015,0.7,1
1414,0.50981,0.47871,1.14073,68.4125,56.454190000000004,103.59132,-4.54856,0.4411499999999999,0.3,0.55988,0.5270199999999999,80.475,67.0625,3.968210000000001,0.6,0
1415,0.5511199999999999,0.51803,1.2465700000000002,80.25,66.87499,108.50547,2.0790899999999994,0.4488200000000001,0.6,0.51739,0.47174,66.2125,55.17708,-4.2491,0.3,1
1416,0.53832,0.49533,1.20604,73.7625,60.91056999999999,105.39189000000002,11.18094,0.42676000000000003,0.9,0.5294300000000001,0.49436,74.875,59.68493,-7.1273800000000005,0.3,1
1417,0.5600400000000001,0.52582,1.25612,79.5125,66.26042,106.51587,4.884950000000001,0.4360399999999999,0.7,0.5123800000000001,0.47849,61.275,51.06249,-6.24084,0.4,0
1418,0.51773,0.48732,1.1364300000000005,72.925,59.04324,102.27214000000001,-2.2621599999999997,0.41276,0.4,0.49665,0.4624700000000001,62.2375,51.42727,-7.34277,0.2,1
1419,0.58695,0.5400499999999999,1.41937,82.6875,66.95255999999999,110.55967,1.8318300000000003,0.44038999999999995,0.5,0.5353900000000001,0.4892800000000001,83.0875,69.23958999999999,8.53835,0.5,1
1420,0.50654,0.46709,1.12613,61.4125,50.60908,98.57384,-9.1081,0.39301,0.2,0.49223,0.4408300000000001,62.025,51.68751,-2.60708,0.5,0
1421,0.5570299999999999,0.5299799999999999,1.22006,80.325,66.9375,106.52750999999998,11.56609,0.4550500000000001,0.9,0.5160799999999999,0.4788,66.0125,52.98282,-8.00345,0.3,1
1422,0.52461,0.49025,1.1880899999999999,76.6125,63.84375,106.72877,0.2402700000000003,0.44011,0.5,0.5831099999999999,0.54795,81.0,67.5,3.58014,0.7,1
1423,0.5484,0.52259,1.2163800000000002,73.9,61.14700000000001,103.22343,4.20109,0.42408,0.6,0.5499099999999999,0.5150100000000001,76.425,63.04285,6.492569999999999,0.9,0
1424,0.6217600000000001,0.5840299999999999,1.4494399999999998,84.575,70.47917,115.83811000000001,12.0408,0.47239,0.8,0.55294,0.5172,71.125,58.65173000000001,-1.6238100000000009,0.4,1
1425,0.52891,0.50103,1.15857,75.25,62.70833,102.12315,-2.17965,0.41557,0.5,0.5135400000000001,0.46726,66.6625,55.55208,-3.3383300000000005,0.3,1
1426,0.5473,0.4915999999999999,1.26883,77.425,63.85063,106.9387,3.30269,0.43051999999999996,0.7,0.50124,0.4659400000000001,57.9625,48.30209,-13.34353,0.1,1
1427,0.55738,0.5186200000000001,1.26495,70.0625,58.38541,103.52363000000001,-1.3870800000000003,0.42072,0.4,0.55519,0.5230699999999999,67.775,55.98684,0.8076999999999999,0.4,0
1428,0.54535,0.51454,1.2523000000000002,76.0875,63.40624,105.76921000000002,0.3576000000000001,0.43854,0.6,0.51189,0.45565,68.9125,57.42709,4.8588000000000005,0.6,1
1429,0.5112899999999999,0.4634,1.16839,61.8625,50.4652,100.25862,-8.855970000000003,0.4100499999999999,0.2,0.5030699999999999,0.47223000000000004,68.3875,56.98956999999999,-4.9798,0.3,0
1430,0.54362,0.49662,1.22993,74.6875,61.68141000000001,106.47488999999999,10.39931,0.43063,0.9,0.5367400000000001,0.4932800000000001,85.6125,71.34375,8.646589999999998,0.5,1
1431,0.48924,0.44553999999999994,1.1246000000000005,62.7625,52.30209,99.05676,-0.4706099999999999,0.4059900000000001,0.5,0.5162899999999999,0.47822,61.4125,51.17707,-6.5229099999999995,0.4,0
1432,0.5098999999999999,0.4768099999999999,1.14711,70.125,58.43748000000001,104.70527,-4.752630000000001,0.44527,0.3,0.4939600000000001,0.46009,57.3,47.181999999999995,-12.581730000000002,0.1,1
1433,0.55501,0.5167200000000001,1.22994,79.7,65.77202,110.68069999999996,9.20159,0.44202,1.0,0.5029299999999999,0.4718,63.0,52.06268,-8.26933,0.2,1
1434,0.52776,0.4890499999999999,1.17262,68.1125,56.20715,102.47146000000002,-1.80727,0.43868,0.6,0.59358,0.5484399999999999,84.375,68.35880999999999,4.7815900000000005,0.6,0
1435,0.5727300000000001,0.5331599999999999,1.2876500000000002,75.6625,63.05208,107.66554999999998,1.4662,0.43431000000000003,0.6,0.5369200000000001,0.50213,77.1875,64.32292,2.01188,0.6,0
1436,0.5730999999999999,0.5442899999999999,1.2658599999999998,84.2125,70.17708,108.52122,15.70379,0.45674,1.0,0.54915,0.50743,83.5875,69.65626,5.876610000000001,0.6,1
1437,0.49533999999999995,0.46131000000000005,1.1153499999999998,56.975,47.47918,95.51435,-14.683670000000005,0.39085,0.1,0.5082900000000001,0.45487,67.8625,56.55209,0.5442699999999995,0.5,1
1438,0.6178600000000001,0.58232,1.4296799999999998,84.55,70.45833999999998,116.04383999999999,12.3619,0.4749,0.9,0.55566,0.5285300000000002,70.6375,58.37226,2.36838,0.5,1
1439,0.53298,0.49261000000000005,1.19995,80.1375,66.78126,108.19474,1.756620000000001,0.45661,0.5,0.5498299999999999,0.5211699999999999,70.025,57.917840000000005,1.1981099999999998,0.5,0
1440,0.5475099999999998,0.51413,1.22004,76.5125,63.76042,104.64543,3.60587,0.4306900000000001,0.6,0.54345,0.50505,68.125,56.77081999999999,-4.35478,0.3,0
1441,0.5227000000000002,0.49061,1.1519700000000002,74.8,60.60574,103.10479,-0.09684000000000026,0.4189,0.5,0.5296000000000001,0.50385,75.0875,62.57291,-0.8816599999999996,0.5,1
1442,0.5218499999999999,0.46779,1.19631,65.3375,53.24836000000001,105.08271000000002,1.2593,0.41585,0.4,0.52342,0.4774999999999999,61.8,50.413120000000006,-7.975739999999999,0.2,0
1443,0.48781,0.44079,1.1147900000000002,60.3375,50.28125,97.90305,-1.85107,0.39623,0.4,0.54008,0.4934,73.5125,60.70224,10.96431,0.9,0
1444,0.5486000000000001,0.50935,1.23321,68.9,57.41666,102.48625,-4.758380000000001,0.4181100000000001,0.3,0.51764,0.48003,73.325,58.39326,-6.54444,0.3,1
1445,0.5273300000000001,0.49076,1.15794,62.1,51.74998,100.93508,-5.589610000000001,0.41666000000000003,0.4,0.5188200000000001,0.48092,67.9625,56.08215,-3.3572300000000004,0.5,0
1446,0.52579,0.4769,1.19687,62.1,50.66312,101.90234,-9.465619999999998,0.41071,0.2,0.5384400000000001,0.5135500000000001,76.1,63.41666,0.5063500000000001,0.5,0
1447,0.5166099999999999,0.4793799999999999,1.1439800000000002,64.75,51.93074,100.76552999999998,-11.190409999999998,0.4063499999999999,0.2,0.6147,0.5754100000000001,83.7625,69.80208999999999,12.825339999999999,0.9,0
1448,0.5866,0.5433899999999999,1.39735,82.7625,67.01505999999999,109.42904,4.045350000000001,0.43207,0.6,0.54943,0.5113899999999999,73.4375,61.19792,2.031999999999999,0.6,1
1449,0.5006599999999999,0.46179,1.1074699999999995,57.6,47.431999999999995,95.33392,-13.88538,0.37895999999999996,0.1,0.52747,0.49387,75.45,61.14739999999999,-0.9361900000000002,0.5,0
1450,0.52186,0.4773800000000002,1.15864,80.6125,67.17708999999999,107.52449,6.431160000000001,0.43101000000000006,0.4,0.54871,0.5145399999999999,80.3125,66.92708,4.3541099999999995,0.7,0
1451,0.56184,0.50667,1.30504,81.3875,67.15271,108.63845999999998,7.67413,0.4416700000000001,0.8,0.5819699999999999,0.55594,85.85,71.54167,16.799139999999998,1.0,1
1452,0.5748400000000001,0.5348999999999999,1.2953100000000002,75.975,63.3125,109.00274,1.31495,0.44113,0.6,0.5451699999999999,0.51584,69.8375,57.761590000000005,0.06866000000000007,0.5,1
1453,0.54552,0.5154200000000001,1.22399,68.2625,56.3931,103.99074,0.15372999999999984,0.42325,0.4,0.5503100000000001,0.5111199999999999,78.9,65.10535,9.011819999999998,1.0,1
1454,0.56913,0.5384800000000001,1.30512,80.7875,67.32291000000001,109.66275,5.37285,0.4563,0.7,0.5000500000000001,0.47003999999999996,63.1375,52.17726,-8.557310000000001,0.2,1
1455,0.5261600000000001,0.49726000000000004,1.1837600000000001,73.95,61.62498,107.42428999999998,-1.8902300000000003,0.45878,0.4,0.50243,0.44797,63.25,52.3978,0.21320000000000092,0.5,0
1456,0.47562,0.4305,1.08421,57.4625,47.88542,95.45527,-3.32243,0.38785,0.4,0.48679,0.4521700000000001,55.0,44.79167,-15.265200000000002,0.0,1
1457,0.55138,0.5124,1.24175,69.45,57.875,103.19497,-4.453830000000001,0.42041,0.3,0.5727499999999999,0.54711,84.6125,70.51042,15.868669999999998,0.9,0
1458,0.5239800000000001,0.47121,1.19258,65.2,53.13377000000001,105.21683,2.06463,0.41348999999999997,0.4,0.6136100000000001,0.5713800000000001,83.4,69.5,12.941820000000002,0.9,0
1459,0.54756,0.5082800000000001,1.22868,69.3375,57.78125,101.93313999999998,-2.16162,0.41208,0.5,0.56875,0.5284399999999999,76.6125,63.84375,2.5540000000000003,0.7,1
1460,0.51755,0.48008999999999996,1.1377099999999998,59.9875,49.98957,99.30035,-6.4775399999999985,0.41034,0.3,0.50658,0.4685800000000001,62.175,49.784909999999996,-11.76569,0.2,1
1461,0.5613199999999999,0.51158,1.29133,82.3875,67.98604,108.14339,7.599759999999999,0.44526,0.8,0.5505199999999999,0.51739,71.9375,59.511590000000005,-0.1192699999999998,0.5,1
1462,0.6023000000000001,0.56528,1.4149500000000002,85.7,69.46297999999999,112.55986000000001,7.314459999999999,0.45055,0.7,0.5219699999999999,0.47088,61.9625,51.11949,-9.637530000000002,0.2,1
