,HteamFG,HteamTS,HteamEFG,HteamPPS,HteamFIC,teamFIC40,HteamOrtg,HteamEDiff,HteamPlay,Hwin%,AteamTS,AteamFIC,teamFIC40,AteamEDiff,Awin%,target
701,0.4609266666666667,0.5534,0.5095466666666667,1.2300200000000001,74.275,61.89582666666667,106.16404666666668,-1.5309199999999996,0.4294866666666667,0.5333333333333333,0.5044066666666666,65.63333333333334,54.69445333333333,-4.479513333333333,0.3333333333333333,1
702,0.43868666666666667,0.5141399999999999,0.4712066666666666,1.17336,67.33333333333333,56.11111333333334,102.74982,-7.892093333333332,0.4231,0.2,0.5458866666666665,73.11666666666666,60.51126666666667,0.7942133333333331,0.5333333333333333,1
703,0.4607,0.5411266666666668,0.5066666666666667,1.2009533333333335,73.46666666666667,60.05935333333333,109.4778466666667,0.5756533333333332,0.4509133333333332,0.3333333333333333,0.5650466666666668,78.50833333333334,63.37526,7.43842,0.6,0
704,0.4622333333333333,0.5253599999999999,0.49938,1.1854933333333333,72.05,59.65971999999999,104.45094,-1.8027466666666667,0.4482666666666667,0.5333333333333333,0.5514133333333333,79.44166666666666,66.20138666666666,-0.10659333333333347,0.4,0
705,0.4571333333333333,0.5229400000000001,0.4877466666666668,1.1570466666666668,71.63333333333334,57.96513333333333,101.49454,3.803059999999998,0.43250666666666665,0.6,0.5357533333333334,75.30833333333334,62.75694,4.1989800000000015,0.6,1
706,0.46162,0.5176799999999999,0.49642,1.1159800000000002,68.79166666666667,56.87696666666667,100.05987333333334,-4.8847200000000015,0.4346,0.4,0.53256,74.28333333333333,61.4206,-8.814093333333334,0.13333333333333333,1
707,0.4357533333333334,0.5109933333333333,0.4781933333333334,1.12102,69.91666666666667,57.85378666666667,104.02808,3.301933333333333,0.4299733333333334,0.6,0.5081933333333334,72.35,59.28995333333334,5.777473333333332,0.6666666666666666,1
708,0.44838666666666666,0.51758,0.4886,1.1457866666666667,68.84166666666667,57.36805333333334,99.98930666666666,0.18850666666666668,0.4206133333333333,0.4666666666666667,0.5366866666666668,74.59166666666667,62.15971333333334,3.69532,0.5333333333333333,1
709,0.4573000000000001,0.5330066666666667,0.4937466666666666,1.2051733333333334,74.41666666666667,61.530393333333336,105.61465333333334,-2.23562,0.4391866666666667,0.6666666666666666,0.5088733333333333,60.1,49.68894666666666,-13.785646666666667,0.26666666666666666,1
710,0.4856999999999999,0.5670200000000001,0.5324933333333333,1.2797466666666666,77.725,63.15552666666667,111.25890666666665,8.443673333333333,0.4636866666666667,0.6,0.5139466666666668,61.5,50.85363333333334,-9.90824,0.2,1
711,0.44792666666666653,0.5218533333333333,0.4802066666666666,1.1918000000000002,69.025,57.52083333333334,103.53311333333336,-6.118553333333333,0.4301466666666666,0.2,0.5355066666666667,73.2,60.002233333333336,-0.5456533333333329,0.4666666666666667,0
712,0.4438466666666666,0.5457466666666666,0.5119733333333333,1.2117800000000003,73.8,61.5,110.79275333333334,5.8167133333333325,0.4406333333333334,0.6,0.5220333333333333,72.75,60.24305333333334,-2.0234333333333336,0.4666666666666667,1
713,0.4787533333333333,0.5776533333333334,0.5240466666666667,1.3298266666666667,80.44166666666666,66.27477333333333,111.2737,7.4122400000000015,0.44902,0.6666666666666666,0.5505999999999999,82.25833333333334,66.89504000000001,2.871093333333333,0.4666666666666667,1
714,0.45236000000000004,0.5543999999999999,0.5166,1.2572933333333334,73.75833333333334,61.46527333333334,108.76624,2.101553333333334,0.4250800000000001,0.4,0.5509933333333333,74.15833333333333,61.79860666666666,-1.5152066666666668,0.5333333333333333,1
715,0.43324,0.4942066666666666,0.4566933333333333,1.0881066666666663,66.925,55.125519999999995,102.80356666666668,1.1292066666666665,0.4348466666666668,0.6,0.5027533333333333,64.65,53.87500666666666,-6.336413333333335,0.26666666666666666,0
716,0.4555066666666667,0.5483999999999999,0.5056266666666667,1.2449599999999998,73.75833333333334,60.69660666666667,109.93998666666668,3.751293333333334,0.4436533333333333,0.7333333333333333,0.54938,78.43333333333334,65.36110666666667,0.4372133333333333,0.4666666666666667,0
717,0.4497133333333333,0.5269,0.4932866666666667,1.1621933333333334,73.26666666666667,60.64545333333333,106.89928,5.348979999999999,0.4432866666666666,0.6666666666666666,0.5442666666666667,69.41666666666667,56.85825333333333,-4.113860000000002,0.4,1
718,0.4779533333333333,0.5536733333333334,0.5179600000000001,1.271113333333333,85.125,70.04323333333335,111.24138,5.816706666666667,0.4651466666666666,0.8,0.5151399999999999,78.15,65.125,0.5798866666666666,0.6,1
719,0.4602733333333334,0.5393466666666666,0.5033733333333335,1.1954933333333335,72.90833333333333,59.59407333333333,109.09844666666667,0.0735599999999998,0.4504733333333333,0.3333333333333333,0.5327400000000001,71.55833333333334,57.90263333333334,2.6269400000000003,0.6,0
720,0.46021999999999996,0.5134866666666666,0.4931800000000001,1.1019533333333336,68.08333333333333,56.28669333333333,99.27836,-3.813706666666668,0.43348,0.4,0.5365266666666667,74.16666666666667,61.39545333333333,4.937893333333333,0.6666666666666666,0
721,0.4538866666666667,0.5245000000000001,0.4944,1.1651333333333334,71.23333333333333,59.36110666666666,101.29213333333334,2.964360000000001,0.42550666666666653,0.5333333333333333,0.5488466666666667,74.48333333333333,62.06944666666666,7.276646666666667,0.6666666666666666,1
722,0.4462933333333333,0.51888,0.49162,1.1175066666666669,72.0,59.51781999999999,103.49776,-9.584786666666666,0.4313733333333333,0.13333333333333333,0.5320533333333334,71.99166666666666,59.99304666666667,1.2617133333333332,0.4666666666666667,0
723,0.4685666666666666,0.5457000000000001,0.5228866666666667,1.211606666666667,70.10833333333333,57.43464,102.48512,-4.222120000000001,0.42808666666666656,0.4,0.48673999999999995,63.225,52.04218666666666,-1.7943933333333333,0.5333333333333333,1
724,0.44318,0.52754,0.4798333333333334,1.187493333333333,71.55,59.625,107.30627333333334,-4.9130400000000005,0.4370200000000001,0.4666666666666667,0.51248,60.45,49.97863333333334,-10.1465,0.2,1
725,0.45372,0.5112266666666667,0.4877933333333334,1.14914,71.33333333333333,59.06249333333334,102.47046000000002,-3.558773333333334,0.4432,0.4,0.5402533333333334,72.08333333333333,60.06945333333333,2.9891066666666664,0.6666666666666666,0
726,0.4637000000000001,0.5443399999999999,0.5049666666666667,1.2181333333333333,70.44166666666666,58.70138666666666,107.3793,-1.4849333333333334,0.44266666666666665,0.4666666666666667,0.5080600000000001,64.84166666666667,54.03472666666666,-5.387879999999999,0.3333333333333333,1
727,0.4772733333333333,0.5758133333333334,0.5237933333333333,1.3256133333333333,81.58333333333333,67.22616,111.04571999999999,7.920900000000001,0.44811999999999996,0.6666666666666666,0.5520666666666667,75.05833333333334,62.54860666666666,-1.7486599999999999,0.5333333333333333,1
728,0.4634200000000001,0.5469133333333333,0.5021399999999999,1.2157466666666663,81.625,66.75117333333333,108.10497999999998,2.1148199999999995,0.4487666666666667,0.4666666666666667,0.5417066666666666,72.875,59.7314,-0.7762866666666668,0.4666666666666667,1
729,0.4514600000000001,0.5241600000000001,0.48308,1.1976,67.96666666666667,56.63888666666666,103.23378666666667,-5.887919999999999,0.43063999999999997,0.2,0.5690066666666667,80.00833333333334,66.30543333333334,7.495266666666668,0.8,0
730,0.4625266666666667,0.5426866666666667,0.5018333333333334,1.2307466666666669,75.09166666666667,61.68016,106.28192666666668,-2.2445066666666658,0.4386666666666667,0.6666666666666666,0.5185533333333334,79.125,65.9375,1.2171799999999997,0.6,1
731,0.4879866666666666,0.5644133333333333,0.5314399999999999,1.2720866666666668,76.1,62.32481333333333,111.13853333333331,8.184386666666667,0.46742,0.6,0.5553600000000001,75.275,62.72916666666666,3.359926666666667,0.4,1
732,0.4762533333333334,0.5543666666666667,0.51576,1.2779733333333332,85.73333333333333,70.55018000000001,111.15215333333336,6.61256,0.4620066666666667,0.8666666666666667,0.5118333333333334,72.31666666666666,59.26217333333334,5.596473333333333,0.6666666666666666,1
733,0.4618866666666666,0.5381600000000001,0.4967333333333334,1.2053866666666668,71.025,57.45818666666666,102.72376,2.29244,0.4292133333333333,0.6,0.5448866666666666,77.14166666666667,64.28472000000001,1.9243733333333333,0.5333333333333333,1
734,0.4602066666666668,0.5305266666666667,0.5015333333333333,1.177193333333333,71.91666666666667,59.93055333333334,102.02110666666668,3.5801800000000013,0.4304533333333334,0.5333333333333333,0.5336200000000001,69.91666666666667,58.2639,1.609320000000001,0.6666666666666666,1
735,0.4285133333333333,0.5133000000000001,0.4614933333333333,1.1739466666666667,60.03333333333333,50.02776666666667,100.66083333333331,-12.58728666666667,0.4043200000000001,0.13333333333333333,0.5420466666666666,75.4,62.83333333333334,0.6539066666666671,0.5333333333333333,0
736,0.4545666666666667,0.53888,0.5006733333333334,1.2025,75.08333333333333,62.15934000000001,106.88386666666663,5.583413333333334,0.4406666666666667,0.6666666666666666,0.5372533333333335,72.93333333333334,59.61490666666667,0.670133333333333,0.3333333333333333,0
737,0.4699,0.5467,0.5244,1.21522,71.00833333333334,58.18464,102.71399333333332,-3.0411333333333337,0.42884,0.4666666666666667,0.5460533333333333,70.31666666666666,58.59721999999999,-1.321526666666667,0.4666666666666667,0
738,0.45518,0.5136866666666667,0.4892866666666666,1.1547599999999998,71.03333333333333,58.81249333333334,103.02646,-3.8572666666666673,0.44366000000000005,0.3333333333333333,0.57534,82.20833333333333,68.13876666666667,9.461126666666667,0.8666666666666667,1
739,0.48973999999999995,0.5669733333333334,0.5346933333333332,1.2734866666666669,78.625,64.42898000000001,112.07115333333331,9.15718,0.4717666666666667,0.6666666666666666,0.5259199999999999,71.36666666666666,59.47221333333334,1.5501266666666669,0.4666666666666667,1
740,0.4298666666666666,0.4874600000000001,0.4511733333333333,1.0689133333333334,62.975,51.83385333333334,100.52478666666666,-3.1389399999999994,0.4288266666666667,0.4666666666666667,0.5483800000000001,75.59166666666667,62.99305333333334,-2.569633333333333,0.5333333333333333,1
741,0.4551133333333333,0.5623,0.52332,1.2838533333333335,76.89166666666667,64.07638666666666,111.80479333333332,3.611226666666666,0.4342266666666668,0.4,0.5375866666666667,70.46666666666667,58.29704666666667,-1.61922,0.4,1
742,0.4826266666666666,0.5786200000000001,0.5294533333333332,1.3266200000000001,84.33333333333333,69.51782666666666,111.47882666666663,9.412186666666663,0.4527733333333334,0.7333333333333333,0.5101000000000001,65.1,54.25000666666666,-5.25304,0.3333333333333333,1
743,0.4479666666666667,0.5219733333333333,0.47981999999999997,1.1922066666666664,66.325,55.27083333333334,102.10407333333336,-6.959653333333333,0.4247733333333334,0.13333333333333333,0.5454133333333334,72.825,60.6875,5.259946666666667,0.6,0
744,0.4706933333333333,0.5462666666666667,0.5082066666666667,1.2352733333333332,76.56666666666666,62.90932666666666,106.99539333333335,0.043039999999999884,0.44750666666666666,0.7333333333333333,0.5013733333333333,70.88333333333334,58.06772666666667,2.7059466666666667,0.6,0
745,0.4475266666666667,0.5302200000000001,0.4844466666666667,1.1853,73.3,61.08333333333334,108.84555333333331,-3.101493333333333,0.4458266666666667,0.4666666666666667,0.5067666666666667,68.9,57.41666666666666,-9.912846666666667,0.13333333333333333,1
746,0.4364066666666666,0.5084733333333333,0.4711466666666667,1.1457666666666666,60.86666666666667,50.045473333333334,99.98482,-11.801693333333334,0.4127799999999999,0.26666666666666666,0.5450666666666667,75.74166666666666,62.22182666666666,-0.7160933333333331,0.6666666666666666,1
747,0.4646133333333334,0.5487333333333333,0.5044666666666667,1.2218466666666667,82.04166666666667,67.50916666666667,109.13747333333332,2.7734133333333317,0.4521533333333334,0.5333333333333333,0.54882,73.05833333333334,60.88194,-3.4294066666666665,0.4666666666666667,1
748,0.43858,0.5125733333333334,0.4817533333333334,1.1367733333333332,76.55833333333334,63.79860666666666,104.39450666666666,-0.3983200000000002,0.43296,0.5333333333333333,0.5161466666666666,72.725,60.60416,-2.6343266666666665,0.4,0
749,0.4538133333333334,0.5049666666666667,0.4855400000000001,1.0824333333333334,67.575,55.863080000000004,98.26470666666664,-4.852340000000002,0.42986,0.4,0.5103333333333333,60.25833333333333,50.21526666666667,-12.37616,0.13333333333333333,1
750,0.4536533333333334,0.5371266666666668,0.4909266666666667,1.2082733333333335,74.75833333333334,62.29861333333334,109.855,-1.7845666666666669,0.4514666666666667,0.5333333333333333,0.5593933333333335,88.51666666666668,72.86962666666666,7.687286666666667,0.8666666666666667,0
751,0.4403866666666667,0.5436333333333334,0.5078866666666666,1.2067933333333334,72.14166666666667,60.11806,110.41491333333332,5.146446666666667,0.43749333333333335,0.6,0.5235333333333333,69.25833333333334,57.71526666666667,0.11669333333333375,0.4666666666666667,0
752,0.49414,0.5749933333333334,0.5431933333333332,1.301826666666667,78.55833333333334,64.37342,112.61944666666665,8.604053333333333,0.4729266666666668,0.6666666666666666,0.5474133333333333,76.25833333333334,63.54861333333334,2.1169066666666674,0.6,1
753,0.462,0.5365533333333334,0.49606000000000006,1.2023800000000002,72.06666666666666,58.326240000000006,102.71944,3.281873333333333,0.43150666666666665,0.6,0.5647599999999999,88.025,72.45990666666667,7.755993333333333,0.8666666666666667,1
754,0.4309466666666667,0.5218,0.4781866666666666,1.1853333333333331,67.08333333333333,55.90278666666666,104.14597333333332,-0.9614399999999994,0.41801333333333335,0.6,0.5757133333333332,81.7,67.71515333333333,7.205106666666667,0.8,0
755,0.4396533333333334,0.51008,0.4835666666666666,1.0988933333333333,68.70833333333333,57.25694666666666,101.32124000000002,-10.465586666666663,0.4214533333333333,0.13333333333333333,0.5401466666666667,71.1,58.824819999999995,-2.875773333333333,0.3333333333333333,1
756,0.42926000000000003,0.4891800000000001,0.4528133333333334,1.0743133333333337,63.69166666666667,52.77895333333333,100.62081333333332,-2.913146666666667,0.4277733333333334,0.4666666666666667,0.5221600000000001,66.88333333333334,55.73611333333334,-5.756179999999999,0.13333333333333333,1
757,0.44283333333333336,0.5132800000000001,0.4728333333333333,1.1460933333333332,64.55833333333334,53.79861999999999,100.13476666666664,-6.847966666666667,0.4161800000000001,0.3333333333333333,0.5830133333333335,86.69166666666666,71.4831,9.9852,0.7333333333333333,0
758,0.4379933333333333,0.5090466666666666,0.4729933333333333,1.1477066666666669,62.19166666666667,51.54402666666667,101.02450666666668,-10.745339999999999,0.41852,0.3333333333333333,0.5753133333333333,79.83333333333333,66.52777333333333,5.589520000000001,0.4666666666666667,1
759,0.4547533333333334,0.5341933333333334,0.4962466666666666,1.1864733333333333,72.06666666666666,58.54088,109.04206666666668,-0.5826866666666668,0.4491866666666667,0.3333333333333333,0.5532266666666666,70.65,58.87499333333334,-1.2183933333333334,0.4666666666666667,1
760,0.4547866666666668,0.5023666666666666,0.4828666666666667,1.07734,68.54166666666667,56.66863333333333,98.77474666666666,-2.32036,0.4347666666666667,0.4666666666666667,0.52596,69.10833333333333,57.59026666666667,-0.8776333333333334,0.4666666666666667,0
761,0.4207266666666665,0.5054466666666667,0.4531133333333333,1.1545733333333337,59.85,49.87498666666667,99.15182666666666,-11.440293333333333,0.3968533333333335,0.13333333333333333,0.5361133333333334,73.6,58.2978,2.873126666666667,0.6,1
762,0.4548133333333334,0.5383,0.4926666666666666,1.2113866666666666,75.9,63.25,110.21578666666667,-0.4472199999999995,0.4526733333333333,0.5333333333333333,0.5221066666666666,66.48333333333333,55.40278000000001,-6.1540599999999985,0.13333333333333333,0
763,0.45832,0.5436666666666666,0.50616,1.2179066666666667,75.4,62.06159333333333,107.15951333333332,5.047093333333334,0.4406466666666667,0.6,0.5208200000000001,65.60833333333333,54.67361999999999,-4.52422,0.5333333333333333,0
764,0.4367,0.5092733333333334,0.4687333333333333,1.1362266666666667,72.30833333333334,59.25522666666666,105.52702000000002,4.2323466666666665,0.43764,0.6666666666666666,0.5850866666666668,83.95,69.59015333333333,9.763413333333336,0.8666666666666667,0
765,0.43398000000000003,0.5092933333333334,0.4759000000000001,1.1317533333333332,75.4,62.83332666666667,104.10471333333332,-1.2860733333333336,0.42950666666666665,0.4666666666666667,0.53138,72.18333333333334,60.15278000000001,3.9665266666666663,0.5333333333333333,0
766,0.4687066666666667,0.5551,0.5108533333333333,1.244913333333333,84.04166666666667,69.17583333333332,110.41496666666666,4.936266666666667,0.4562933333333334,0.6,0.5542333333333332,72.175,59.156859999999995,-2.584726666666667,0.4666666666666667,0
767,0.4603533333333333,0.52046,0.4951133333333334,1.1677799999999998,72.15833333333333,60.13193333333334,104.61788,-3.406193333333334,0.4491866666666667,0.4,0.5513666666666667,68.7,57.24999333333334,-3.1206533333333333,0.4,0
768,0.4508533333333334,0.5388333333333334,0.4946,1.2006933333333334,71.05833333333334,59.21527333333334,105.74162,-4.392613333333333,0.4304,0.4666666666666667,0.57808,81.60833333333333,68.00694,5.645880000000001,0.4666666666666667,0
769,0.45996000000000004,0.5405399999999999,0.5083333333333333,1.2263866666666667,73.53333333333333,61.27778000000001,104.70384666666668,-0.047493333333333256,0.4298733333333333,0.5333333333333333,0.5093133333333334,63.6,53.00000666666666,-8.188253333333334,0.3333333333333333,1
770,0.4722266666666667,0.5430333333333334,0.50468,1.22232,74.36666666666666,61.07599333333334,106.72700666666668,-2.147253333333333,0.45004666666666665,0.6,0.5808733333333332,86.26666666666668,71.12893333333334,10.965746666666664,0.7333333333333333,1
771,0.43846,0.4996600000000001,0.4633600000000001,1.0970466666666667,65.675,54.43172666666667,102.23681333333334,0.02080666666666649,0.43501999999999996,0.5333333333333333,0.5138799999999999,63.94166666666667,53.00236,-8.1797,0.4,1
772,0.5033533333333332,0.5825800000000001,0.5509866666666666,1.3155,80.675,66.13730666666667,114.45544666666666,10.186293333333333,0.4842533333333334,0.7333333333333333,0.5471933333333332,72.05833333333334,59.62343333333333,-2.8754066666666667,0.3333333333333333,1
773,0.4587066666666668,0.5374399999999999,0.4989666666666666,1.1969066666666666,71.65833333333333,58.2006,108.54097333333334,-1.3504866666666668,0.44917333333333337,0.3333333333333333,0.5635266666666666,88.28333333333332,71.47313333333334,7.3314933333333325,0.8,1
774,0.4412466666666667,0.50762,0.4824266666666666,1.0921466666666668,69.63333333333334,58.02778000000001,101.25702666666668,-10.268533333333334,0.4269333333333334,0.13333333333333333,0.5526,72.34166666666667,59.29574666666666,-2.8910666666666667,0.4666666666666667,0
775,0.4581133333333334,0.5381333333333334,0.49313999999999997,1.2075466666666663,74.60833333333333,62.17360666666666,109.25466666666668,-2.255806666666666,0.4510733333333334,0.4666666666666667,0.5865199999999999,82.76666666666667,68.60404,10.631173333333333,0.8666666666666667,0
776,0.4527733333333333,0.5366733333333332,0.4982266666666666,1.2043266666666663,73.78333333333333,60.41431333333333,105.97128000000001,4.078380000000001,0.4364733333333334,0.5333333333333333,0.5056933333333333,60.91666666666666,50.763873333333336,-10.608733333333333,0.2,1
777,0.4511933333333334,0.5305066666666668,0.4868333333333334,1.19548,73.46666666666667,58.18669333333333,101.71264666666669,1.7837000000000005,0.4217266666666667,0.5333333333333333,0.50888,70.65,57.87328666666666,0.2414066666666667,0.6,1
778,0.43088,0.5181866666666667,0.4774333333333332,1.1712933333333333,64.73333333333333,53.6444,102.46410666666668,-5.010706666666667,0.41338,0.5333333333333333,0.5677533333333333,89.20833333333331,72.24396666666667,6.769826666666666,0.7333333333333333,1
779,0.4493466666666666,0.5114133333333333,0.4830933333333334,1.1493266666666666,72.09166666666667,60.07638000000001,103.86941333333334,-4.536320000000001,0.4431333333333333,0.4,0.5300933333333333,71.03333333333333,59.19444666666666,2.7565866666666663,0.5333333333333333,1
780,0.4328666666666666,0.5087666666666667,0.47618,1.1311799999999999,75.875,63.22916,104.48774666666664,-1.0311200000000005,0.4304266666666666,0.4666666666666667,0.5044266666666667,68.79166666666667,56.87696666666667,-2.1105,0.4666666666666667,1
781,0.4778666666666666,0.5589866666666665,0.52208,1.2590200000000005,71.31666666666666,59.43055333333334,108.76443999999998,-0.8010466666666664,0.4490800000000001,0.4666666666666667,0.5601133333333334,72.475,59.97066,-3.5775266666666665,0.3333333333333333,1
782,0.46293999999999996,0.5329266666666667,0.4958733333333333,1.2118666666666669,67.4,56.16667333333333,103.81155333333336,-4.321573333333332,0.4381333333333333,0.2,0.5430733333333334,74.94166666666666,61.55516,-0.46467333333333294,0.6666666666666666,0
783,0.4686000000000001,0.5558,0.5117333333333334,1.2467599999999996,84.55833333333334,69.60638666666667,110.54420666666664,5.099493333333333,0.4559466666666666,0.6,0.5067933333333333,62.0,51.3843,-9.102773333333333,0.3333333333333333,1
784,0.4576933333333334,0.5244733333333333,0.4967533333333333,1.1743599999999998,70.54166666666667,58.78471333333334,104.34791333333334,-0.129226666666667,0.44032,0.4666666666666667,0.57692,83.025,69.18749333333334,6.800673333333335,0.5333333333333333,1
785,0.44292,0.5428466666666668,0.5074333333333333,1.20186,71.125,59.27083333333334,109.4422,4.564606666666666,0.4378,0.6,0.5434266666666667,72.725,59.08948666666666,-0.4500466666666666,0.4,0
786,0.45553999999999994,0.5361866666666667,0.50276,1.21694,72.11666666666666,60.09721999999999,103.46106000000002,-0.7883733333333329,0.4239800000000001,0.5333333333333333,0.5309133333333333,71.83333333333333,59.86110666666666,-0.39341333333333306,0.4666666666666667,0
787,0.49268,0.5850333333333333,0.5401733333333333,1.3376266666666663,86.525,71.34420666666666,112.28048000000004,9.565346666666663,0.46132,0.6666666666666666,0.5930266666666667,82.56666666666666,67.71369333333334,11.32778,0.8,0
788,0.4624133333333334,0.5311600000000001,0.5030933333333334,1.1753,69.64166666666667,58.03472666666666,100.41414666666668,2.015073333333333,0.4248866666666668,0.5333333333333333,0.5417733333333333,72.0,58.485319999999994,0.4048999999999999,0.4666666666666667,0
789,0.4405333333333334,0.5046866666666666,0.48102,1.0842,68.48333333333333,57.06944666666666,100.26253333333334,-10.514046666666664,0.4247133333333333,0.13333333333333333,0.49978,60.45,50.37498000000001,-11.5814,0.2,0
790,0.4344066666666668,0.5228,0.4847733333333332,1.1840666666666666,65.21666666666667,54.04717333333333,102.90982666666666,-4.708586666666667,0.4142466666666667,0.5333333333333333,0.5000466666666666,75.15833333333333,62.63194,-1.709113333333334,0.4666666666666667,1
791,0.4931600000000001,0.5703933333333333,0.5373333333333333,1.3001866666666666,87.75,71.02869333333334,112.69478,5.169233333333334,0.47314,0.6666666666666666,0.5220866666666667,71.21666666666667,56.31169333333333,1.1129133333333334,0.5333333333333333,1
792,0.4739466666666667,0.55306,0.5160533333333334,1.2457266666666666,71.55,59.625,108.01892,1.0550866666666665,0.44833999999999996,0.4666666666666667,0.5020866666666667,68.425,56.40172,-0.05115999999999999,0.5333333333333333,0
793,0.4681533333333334,0.5380533333333334,0.4981933333333333,1.2123333333333333,75.68333333333334,62.17321333333334,107.43626666666668,-0.4257133333333338,0.4516199999999999,0.6666666666666666,0.5469266666666667,73.68333333333334,61.40277333333334,-3.801366666666666,0.4666666666666667,1
794,0.43174666666666667,0.5066666666666666,0.4652000000000001,1.1502066666666666,61.60833333333333,51.05791333333333,99.85823333333336,-10.725306666666665,0.4118800000000001,0.26666666666666666,0.5832066666666667,83.65,69.70833333333333,10.914406666666668,0.9333333333333332,0
795,0.4599866666666668,0.5487466666666666,0.5073799999999999,1.2247466666666669,69.625,58.020846666666664,104.61503333333332,-6.077333333333333,0.4222666666666666,0.3333333333333333,0.5093466666666667,65.34166666666667,54.45139333333334,-7.062653333333333,0.3333333333333333,0
796,0.4493466666666666,0.5142666666666666,0.4843600000000001,1.1569200000000002,73.16666666666667,60.97221333333334,104.49704666666665,-2.612520000000001,0.4434733333333333,0.4666666666666667,0.5165133333333334,67.93333333333334,56.31367333333333,2.55578,0.6,0
797,0.4577,0.5433133333333334,0.5031199999999999,1.2067066666666666,72.25,59.051359999999995,108.28766,1.1147533333333333,0.44328666666666666,0.5333333333333333,0.5223133333333333,71.75,59.49422666666667,5.1436666666666655,0.6666666666666666,0
798,0.4199533333333333,0.5077266666666665,0.4563266666666667,1.1642866666666667,62.775,52.31248000000001,100.34029333333336,-8.730593333333333,0.3994133333333334,0.26666666666666666,0.5119066666666667,71.90833333333333,59.92360666666666,-4.623093333333334,0.4,0
799,0.4565866666666666,0.5357400000000001,0.49034,1.2014666666666665,76.15,63.45832666666667,109.71056666666668,-1.8379666666666659,0.4526533333333334,0.4666666666666667,0.5488599999999999,72.09166666666667,60.07639333333334,-0.4914800000000004,0.4,1
800,0.4737333333333333,0.5567666666666666,0.5316666666666666,1.242293333333333,75.475,61.90685333333333,105.09646,0.11883333333333325,0.4356333333333334,0.5333333333333333,0.5834533333333333,79.63333333333334,65.26924666666667,9.875059999999998,0.8,0
801,0.4534333333333334,0.5367733333333333,0.4985866666666666,1.2061333333333333,75.325,61.699040000000004,106.90567333333333,6.726273333333335,0.4409,0.6,0.5476133333333333,71.85,59.875,4.638613333333335,0.6,1
802,0.4704399999999999,0.5775333333333332,0.5365866666666667,1.3064200000000001,82.50833333333334,68.75694,114.83658666666666,6.443919999999999,0.4501533333333334,0.5333333333333333,0.5866333333333333,85.39166666666667,70.39976,8.005346666666666,0.6,1
803,0.4582333333333334,0.5299866666666666,0.4907733333333333,1.207946666666667,67.35833333333333,56.13194666666666,102.97750666666668,-3.48118,0.4328333333333333,0.2,0.5042800000000001,68.775,56.863080000000004,-0.7730999999999998,0.4666666666666667,1
804,0.4712866666666667,0.5604266666666667,0.5173933333333334,1.2546399999999998,86.43333333333334,71.59668666666667,111.48290666666664,6.337506666666667,0.4590733333333333,0.6,0.4998133333333333,67.45,56.20834,-12.218826666666667,0.06666666666666668,1
805,0.4606133333333334,0.5393600000000001,0.5058733333333334,1.2233866666666666,73.975,61.64583333333334,104.26736666666667,-1.8604933333333329,0.43065333333333344,0.5333333333333333,0.5248733333333333,71.66666666666667,56.68669333333333,1.4815466666666668,0.5333333333333333,1
806,0.4596,0.5503800000000001,0.5056866666666666,1.2344000000000002,73.81666666666666,61.51388666666666,108.36333333333332,-4.298046666666666,0.4404333333333333,0.4666666666666667,0.5078933333333333,65.43333333333334,54.52778000000001,-7.976539999999999,0.3333333333333333,1
807,0.4343533333333333,0.5076333333333333,0.4756933333333334,1.1250866666666668,77.00833333333334,63.72287333333334,104.76138666666664,-0.6929933333333338,0.4335066666666666,0.4666666666666667,0.5265266666666667,67.05,55.1157,-3.473946666666667,0.6,0
808,0.4703666666666667,0.54376,0.5172333333333333,1.2169066666666666,73.75833333333334,61.46527333333334,107.18915333333334,0.8145933333333332,0.44818,0.4666666666666667,0.5809466666666666,82.8,69.0,10.06406,0.9333333333333332,0
809,0.43352666666666667,0.4996466666666667,0.4638266666666666,1.09696,70.15,58.15368666666666,103.33907333333332,0.5323666666666669,0.43468,0.5333333333333333,0.5811266666666666,80.44166666666666,65.94286000000001,11.339373333333333,0.8666666666666667,0
810,0.4518133333333333,0.5405466666666666,0.49682,1.2071866666666666,70.29166666666667,57.82101333333333,108.00389333333332,1.10902,0.43861999999999995,0.5333333333333333,0.5437733333333333,70.775,58.97916666666666,2.902646666666668,0.6,1
811,0.4538866666666666,0.5233533333333332,0.4925466666666667,1.1571799999999999,67.38333333333334,56.15278000000001,99.21928666666666,1.1744799999999995,0.4182666666666667,0.4666666666666667,0.5695133333333333,87.025,70.89163333333333,5.440953333333334,0.6666666666666666,1
812,0.4156933333333333,0.5044066666666666,0.4545000000000001,1.1489933333333335,63.6,52.99998000000001,100.0465,-9.615360000000004,0.3974533333333334,0.2,0.4986133333333333,68.85,57.37499333333334,-0.6714866666666667,0.5333333333333333,0
813,0.4612866666666667,0.5455399999999999,0.5080199999999999,1.2326933333333332,76.58333333333333,62.74765333333333,107.68514666666668,7.011913333333332,0.4452266666666667,0.6,0.5154066666666667,71.35833333333333,59.46527333333334,-5.2585799999999985,0.4,1
814,0.43719333333333343,0.5255133333333334,0.4891666666666666,1.185446666666667,67.81666666666666,55.75458666666667,103.26567333333332,-3.618546666666668,0.4174466666666666,0.6,0.5821866666666666,84.11666666666666,70.09721333333333,7.365,0.6,0
