,HteamTS,HteamEFG,HteamPPS,HteamFIC,teamFIC40,HteamOrtg,HteamEDiff,HteamPlay,Hwin%,AteamTS,AteamEFG,AteamFIC,teamFIC40,AteamEDiff,Awin%,target
0,0.003040060722191493,0.003106675598574175,0.007156860082641248,0.4261838114028413,0.35515297430577264,0.6017612466744618,-0.052901901284414354,0.003027948926485551,0.0,0.0032259767862777055,0.003027948926485551,0.4375386198771621,0.36461531470103997,0.052901901284414354,0.006055897852971102,0
1,0.003149869595437284,0.002907008101653181,0.007422668190302879,0.4739952695585116,0.39499589508045396,0.6173573377836102,0.06688024387978893,0.0025625063851183864,0.0048865491707063054,0.0029939886768917535,0.0027364675355955313,0.3677128250956495,0.30642719136140223,-0.06688024387978893,0.0,1
2,0.0031467266866876424,0.002968610081780795,0.007064698272621935,0.4393542921035576,0.36612877466030347,0.62749411209053,0.06675513490900473,0.0026064396518035377,0.00593722016356159,0.0025239122915300316,0.0023748880654246357,0.3992780559995169,0.3327319112402695,-0.06675513490900473,0.0,1
3,0.002789966435959332,0.0024925716397143443,0.006092812880697096,0.4213618008238038,0.3511350440444101,0.6055481012736258,-0.013762700284701826,0.0024175928669322396,0.0,0.003334350130780665,0.003190693322425035,0.44262678890276214,0.36885586744354204,0.013762700284701826,0.006300737208580244,0
4,0.0031075453848626363,0.0027477757149974536,0.0068900075147436774,0.48893116471503784,0.40744263726253155,0.6206019832893982,0.0664932439451604,0.002404042290106881,0.006972280423743855,0.002816104063150143,0.0027728759245229315,0.3442563459223529,0.28688005585927995,-0.0664932439451604,0.0,1
5,0.003014192698293446,0.0027319138644792684,0.0069019162746677895,0.3975758222734902,0.33131299590608837,0.5765752488047629,-0.05405384083084333,0.0023388817658889036,0.0,0.003345884527161615,0.003163567614376201,0.48206068450660683,0.4017174264106592,0.05405384083084333,0.005679654603907003,0
6,0.0034062190789662483,0.0029485854617600027,0.008064764882862164,0.48555063801635734,0.4046255316802978,0.664056522097935,0.04284217946947572,0.002723879134748553,0.0068508026527881105,0.003273313507502159,0.003017778568553163,0.3031480173858739,0.2526233478215616,-0.04284217946947572,0.0,1
7,0.00270415400728456,0.002369799792954151,0.006531223783620328,0.49767338825334073,0.4147278235444506,0.5785094350653555,0.09727135681520076,0.0023548824510840247,0.005143910989698612,0.0027401613842124506,0.002571955494849306,0.3716475690057247,0.30970613604107095,0.0449351488416112,0.005143910989698612,1
8,0.003333845711272981,0.0029898384201118735,0.007474596050279684,0.4291297497101748,0.35760789026134804,0.6375573656530137,-0.015001250463638963,0.002587441343334464,0.0,0.0031840020445709034,0.0029040124701698385,0.40714564367994044,0.33928827089708136,0.015001250463638963,0.007034913929674996,0
9,0.0035421444433994453,0.0033303825010694327,0.008305571123167675,0.4647505271682403,0.38729190313642403,0.6217227179883338,0.05540130539509691,0.002627551916612061,0.006085113285345208,0.002821667030414573,0.002405445281696961,0.3772770236914029,0.31439772257994525,-0.05540130539509691,0.0,1
