,file,C,gamma,accuracy
0,./Data/normalized_5_game_average_final.csv,17.295328249281788,2.575989433606121,0.6402321083172147
1,./Data/normalized_10_game_average_final.csv,44.09873285987519,0.25759078612616415,0.6750483558994197
2,./Data/normalized_15_game_average_final.csv,99.45293560356392,0.3225260598172912,0.6363636363636364
