,file,C,gamma,accuracy
0,./Data/normalized_5_game_average_final.csv,16.446375879716875,2.61834580980486e-05,0.6305609284332688
1,./Data/normalized_10_game_average_final.csv,89.72575407973447,3.043029736589446e-05,0.6266924564796905
2,./Data/normalized_15_game_average_final.csv,0.32778675488560177,0.016896147383709113,0.620889748549323
