,file,C,gamma,train_accuracy,train_accuracy_std,validation_accuracy,validation_accuracy_std,test_accuracy,test_accuracy_std,train_prec,train_prec_std,validation_prec,validation_prec_std,test_prec,test_prec_std,train_recall,train_recall_std,validation_recall,validation_recall_std,test_recall,test_recall_std,train_f1,train_f1_std,validation_f1,validation_f1_std,test_f1,test_f1_std
0,./Data/normalized_5_game_average_final.csv,16.446375879716875,2.6183458098048603e-05,0.6390275387263339,0.004349787850113293,0.6323017408123792,0.02195932916608079,0.6125564588979223,0.0013214759564885057,0.6361598114073008,0.0044966416125362405,0.6304885711914876,0.020765618433201072,0.6160931895737718,0.002109830568007184,0.9062458621518201,0.008833789451830658,0.8973827250267608,0.02816421803993668,0.8809968847352024,0.014364039730091592,0.7475111933076377,0.0022318642069950297,0.7403360978566844,0.018971210433454233,0.7250416890513374,0.0036033407329934732
1,./Data/normalized_10_game_average_final.csv,89.72575407973447,3.043029736589446e-05,0.6485370051635112,0.002901206167132116,0.6506769825918763,0.026225843337219796,0.6425474254742547,0.0011638752237330802,0.6519887742655452,0.003324617807957818,0.6532291742350933,0.030679145748253724,0.6432014473306037,0.002535491679908872,0.8660174337976907,0.008559352003844231,0.8648271088673498,0.025833205862932335,0.8617601246105918,0.009926469993573848,0.7438861945715001,0.0032032851192368423,0.7436351796947317,0.021065569429397298,0.7365685854942303,0.002194475140512127
2,./Data/normalized_15_game_average_final.csv,0.32778675488560177,0.016896147383709113,0.5975903614457831,0.0019006078162958587,0.5916827852998067,0.03406068182676283,0.5877597109304427,0.004070306736551328,0.5952962207870349,0.0018146880547185438,0.5891169751137677,0.03265725402632754,0.5854081701507516,0.0028074149705622727,0.9923951704742668,0.0036024549238933045,0.9931119192686928,0.005203214473063404,0.9912772585669781,0.003998597399686417,0.7441836539772779,0.0019965234514579674,0.7389594621296723,0.02602510774962586,0.7360903405665751,0.0012002932436129465
