,file,C,gamma,accuracy
0,./Data/normalized_5_game_average_final.csv,0.04791567052394459,42.90706143108514,0.632495164410058
1,./Data/normalized_10_game_average_final.csv,56.88891335967241,69.41407175334537,0.6827852998065764
2,./Data/normalized_15_game_average_final.csv,2.473897688853533,0.3495045626815101,0.6673114119922631
