,file,C,l1_ratio,accuracy
0,./Data/normalized_5_game_average_final.csv,2.7333904776083315,0.549636217040206,0.6305609284332688
1,./Data/normalized_10_game_average_final.csv,0.37129883613356823,0.6571176560903543,0.6769825918762089
2,./Data/normalized_15_game_average_final.csv,5.9338527056191355,0.786884726601683,0.6615087040618955
