,file,C,train_accuracy,train_accuracy_std,validation_accuracy,validation_accuracy_std,test_accuracy,test_accuracy_std,train_prec,train_prec_std,validation_prec,validation_prec_std,test_prec,test_prec_std,train_recall,train_recall_std,validation_recall,validation_recall_std,test_recall,test_recall_std,train_f1,train_f1_std,validation_f1,validation_f1_std,test_f1,test_f1_std
0,./Data/normalized_5_game_average_final.csv,0.35764517048081435,0.6461273666092942,0.0030620390489943506,0.6433268858800774,0.021367836718981015,0.6172086720867208,0.0018095054764236899,0.6536569047585365,0.003061703526656477,0.6546993497450864,0.02471519322953438,0.6306596610957799,0.0018654986300462543,0.8476015114583658,0.004298982635444027,0.8517713201787227,0.014670786323086042,0.8204828660436136,0.0028984102906430592,0.7380959307555004,0.0029444928738377838,0.7400835242924763,0.017832429087298943,0.7131496382422996,0.0008817681434600788
1,./Data/normalized_10_game_average_final.csv,32.698733942383,0.6556583476764201,0.0015962927540059727,0.6460348162475823,0.011009864194009825,0.6373983739837399,0.0011390713832808103,0.671067789995238,0.0013123353649801754,0.6616460688922494,0.013872834941071572,0.6547873506684951,0.0008496522202693595,0.8157759660431931,0.0025548840606775033,0.8100989750716334,0.01377486650244051,0.7926791277258567,0.0022786197567489074,0.7363789851894408,0.0016794600199332363,0.7282445264243492,0.009683309847818572,0.717163484489312,0.0010929867389187348
2,./Data/normalized_15_game_average_final.csv,1.453206874901146,0.6621772805507746,0.002161765350616241,0.6543520309477756,0.019265805953231484,0.6497289972899729,0.0020325203252032627,0.676468493404006,0.0018682038645971768,0.6724448264956944,0.016523792236322044,0.6630403381045293,0.002002503092396117,0.8177489495268123,0.0028685830377161415,0.8050900185574555,0.021883258953093933,0.8052959501557633,0.0018756377848586155,0.740426143979262,0.0016708653306671591,0.7326895847163007,0.01627607230576879,0.7272738045622604,0.001231805054914165
