,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
6449,98.6,0.503,0.7559999999999999,0.4306,24.2,37.4,101.4,0.4418,0.8286,0.4194,24.2,47.8,1
6450,105.4,0.4632,0.7154,0.4766,24.0,45.4,96.0,0.4598,0.8004,0.33880000000000005,20.8,41.0,0
6451,92.0,0.4186,0.7296,0.292,16.0,38.8,98.2,0.462,0.7203999999999999,0.3987999999999999,20.4,37.0,1
6452,92.4,0.4646000000000001,0.7222000000000001,0.39899999999999997,19.6,37.0,95.6,0.4356,0.7693999999999999,0.28680000000000005,20.0,46.6,0
6453,106.2,0.435,0.7943999999999999,0.3758,21.8,41.2,104.0,0.4536,0.7509999999999999,0.3568,17.8,43.2,1
6454,106.4,0.5052,0.6922,0.3756,26.0,48.6,114.2,0.4804000000000001,0.732,0.33840000000000003,24.8,45.4,1
6455,112.4,0.4794,0.7298,0.30460000000000004,23.8,41.8,94.6,0.4276000000000001,0.8343999999999999,0.3644,19.0,38.2,1
6456,103.6,0.4554,0.7492,0.3528000000000001,20.2,43.0,98.8,0.4526,0.7688,0.4158,23.4,38.0,1
6457,92.8,0.4074,0.7318000000000001,0.3536,18.4,40.4,106.8,0.4836,0.8074,0.33240000000000003,24.4,43.6,1
6458,85.6,0.3898,0.7242,0.2298,21.4,40.4,103.4,0.47100000000000003,0.7064,0.27640000000000003,19.8,42.8,0
6459,102.8,0.4984,0.7886000000000001,0.3732,27.0,40.2,102.8,0.4442,0.8231999999999999,0.4006,21.8,47.0,1
6460,98.6,0.4324,0.7536,0.3572,19.4,43.2,99.0,0.464,0.7732000000000001,0.433,19.8,38.2,0
6461,107.8,0.486,0.7888,0.3792,26.6,44.2,98.0,0.4532,0.7849999999999999,0.276,23.0,46.0,1
6462,107.2,0.4882,0.7244,0.4010000000000001,20.8,42.4,106.6,0.493,0.8268000000000001,0.31260000000000004,23.4,43.8,1
6463,94.2,0.4624,0.6991999999999999,0.3544,20.2,37.8,101.8,0.4354,0.7748000000000002,0.36700000000000005,19.2,43.0,0
6464,95.6,0.4274,0.8082,0.37,22.6,45.8,112.6,0.474,0.7664000000000001,0.30460000000000004,23.4,44.0,0
6465,94.6,0.45,0.7978,0.3606,20.0,43.0,100.0,0.4466,0.7213999999999999,0.4602000000000001,21.0,43.6,1
6466,98.0,0.4484,0.8140000000000001,0.3826,19.8,39.6,103.0,0.4784000000000001,0.7699999999999999,0.4108000000000001,22.4,41.2,0
6467,96.2,0.4302,0.7638,0.35639999999999994,22.2,43.0,94.4,0.4198000000000001,0.7295999999999999,0.3084,15.0,37.4,1
6468,104.4,0.4758,0.7726,0.3882,20.4,39.2,106.4,0.4612,0.7702,0.36000000000000004,24.0,48.0,0
6469,102.8,0.5152,0.7554000000000001,0.4502,26.6,40.6,102.4,0.4586,0.8008,0.4004,24.6,43.8,1
6470,82.6,0.3924,0.7408,0.26,20.8,36.8,106.8,0.479,0.8300000000000001,0.3628,19.4,39.6,1
6471,106.0,0.5107999999999999,0.7904,0.3566,27.6,39.8,95.4,0.461,0.6991999999999999,0.3878,21.6,37.8,1
6472,107.8,0.4674,0.7092,0.337,25.2,46.0,105.4,0.4762,0.8033999999999999,0.3968,23.2,39.6,1
6473,104.6,0.4954,0.718,0.3744,24.2,49.0,109.2,0.4422,0.8016,0.3816,22.4,42.8,1
6474,101.2,0.4632,0.7658000000000001,0.4306,20.8,41.6,100.4,0.4326,0.7968,0.3642,22.8,44.8,1
6475,97.2,0.4296,0.7466,0.3084,15.0,37.2,93.4,0.4238000000000001,0.7203999999999999,0.4162,19.6,44.2,1
6476,105.2,0.431,0.7489999999999999,0.35039999999999993,17.0,48.6,99.2,0.4646,0.8081999999999999,0.2806,22.8,45.4,1
6477,100.6,0.4702,0.8141999999999999,0.4074,23.4,37.2,101.0,0.47700000000000004,0.8058,0.25420000000000004,21.2,43.0,0
6478,95.6,0.425,0.7194,0.36200000000000004,19.6,43.6,97.0,0.469,0.7135999999999999,0.33619999999999994,22.4,42.6,0
6479,100.6,0.4504,0.7912000000000001,0.379,21.2,42.6,115.8,0.4886,0.7822000000000001,0.3574,24.2,42.0,1
6480,94.4,0.4136,0.746,0.2876,16.2,41.4,104.6,0.491,0.7044,0.3796000000000001,19.6,43.0,0
6481,99.2,0.4456,0.7345999999999999,0.3654,22.4,44.6,99.0,0.4616,0.7071999999999999,0.3688,21.6,41.2,1
6482,91.2,0.4214,0.759,0.3636,17.8,44.8,110.8,0.4476,0.8236000000000001,0.4378,23.4,43.6,1
6483,105.0,0.4542,0.8308,0.433,20.6,44.8,108.0,0.4956,0.718,0.3876000000000001,26.0,47.0,0
6484,98.0,0.467,0.7694,0.4102,22.2,37.8,115.6,0.4904,0.7809999999999999,0.3704,22.6,42.6,0
6485,105.2,0.4356,0.7847999999999999,0.4036,19.8,45.8,105.8,0.4686,0.7859999999999999,0.3432,23.0,42.2,1
6486,98.2,0.4512000000000001,0.682,0.3574,19.2,43.6,94.8,0.428,0.7782,0.3504,22.6,41.8,0
6487,104.8,0.4978,0.6849999999999999,0.3730000000000001,23.0,42.6,100.6,0.4564,0.8182,0.3556,20.6,44.0,1
6488,98.4,0.4916,0.7636,0.3918,26.2,43.2,101.8,0.45399999999999996,0.705,0.376,24.2,48.0,1
6489,107.6,0.45399999999999996,0.8102,0.3184,22.8,48.8,90.6,0.3984,0.7776000000000001,0.2936,22.0,39.4,1
6490,105.8,0.4408,0.7168,0.3638,20.2,47.0,96.0,0.4398000000000001,0.8208,0.295,18.4,41.2,0
6491,110.8,0.4994,0.8375999999999999,0.4254,25.2,41.2,107.0,0.5192,0.7504,0.3258,27.6,41.8,0
6492,111.4,0.4904,0.8116,0.3854000000000001,20.6,39.8,88.4,0.4496000000000001,0.7009999999999998,0.386,20.4,36.2,0
6493,111.2,0.4844000000000001,0.7001999999999999,0.3892,27.2,45.8,95.0,0.4334000000000001,0.7687999999999999,0.3732,18.2,45.6,1
6494,102.2,0.491,0.7659999999999999,0.239,22.6,41.4,90.8,0.4032000000000001,0.7529999999999999,0.2934,15.8,39.6,0
6495,106.0,0.4648,0.8123999999999999,0.4506,24.0,42.2,91.6,0.4206,0.7154,0.3572,19.4,40.4,1
6496,93.8,0.4182,0.7684,0.30300000000000005,18.4,42.4,109.0,0.4560000000000001,0.7796000000000001,0.4428,21.0,45.2,0
6497,104.2,0.4472,0.8022,0.42100000000000004,20.4,43.8,92.4,0.434,0.7618,0.30700000000000005,20.0,39.4,1
6498,99.8,0.4598000000000001,0.7592,0.30360000000000004,21.6,41.0,96.4,0.4544,0.7759999999999999,0.3776000000000001,20.2,37.0,1
6499,97.8,0.4414,0.72,0.3672,19.4,42.0,110.6,0.4588,0.76,0.3972,21.4,42.8,1
6500,106.6,0.5068,0.7232000000000001,0.3684,20.2,42.4,121.4,0.5104,0.7674,0.3998,23.0,44.4,0
6501,91.0,0.4114,0.7540000000000001,0.2764,21.8,38.6,93.6,0.4532,0.693,0.4184,21.2,37.6,0
6502,99.4,0.4424,0.7628,0.3012,16.0,39.4,100.8,0.4726,0.7804,0.3696,26.4,46.8,0
6503,108.6,0.5028,0.7475999999999999,0.3668,25.0,47.0,103.4,0.4624,0.8042,0.3902,23.2,43.0,1
6504,111.6,0.5344,0.7405999999999999,0.33440000000000003,26.6,42.0,114.4,0.5206,0.6818,0.4308,26.8,44.4,1
6505,95.0,0.4412,0.7255999999999999,0.3608,17.2,41.4,100.0,0.4766,0.7954,0.375,20.2,40.8,0
6506,112.2,0.4674,0.7706,0.3454,24.6,50.4,108.6,0.4818,0.8545999999999999,0.4088,19.0,39.2,0
6507,95.4,0.4416,0.7392,0.3448,20.4,39.8,97.8,0.4234,0.7595999999999999,0.3156,23.0,45.8,1
6508,109.0,0.4838,0.8198000000000001,0.41700000000000004,25.0,38.0,94.8,0.4406,0.7983999999999999,0.3796000000000001,19.2,44.6,1
6509,105.0,0.451,0.6984,0.35740000000000005,20.2,45.2,108.0,0.5138,0.6742,0.4286,24.8,41.2,0
6510,102.0,0.47100000000000003,0.7674,0.27480000000000004,21.0,41.6,98.0,0.4798,0.774,0.341,22.0,42.6,1
6511,111.6,0.5452,0.6648000000000001,0.4552000000000001,24.8,40.6,106.2,0.484,0.7758,0.4029999999999999,27.2,48.4,0
6512,105.2,0.4928,0.7299999999999999,0.4048,20.4,43.4,99.4,0.45799999999999996,0.7512000000000001,0.30200000000000005,20.4,40.2,1
6513,97.6,0.4708,0.7737999999999999,0.3704,20.0,37.0,89.4,0.4114,0.7914000000000001,0.2572,20.4,38.6,0
6514,101.0,0.4462,0.7098000000000001,0.3760000000000001,21.4,44.0,107.6,0.4846,0.818,0.3658,21.2,42.6,1
6515,107.6,0.4556,0.8039999999999999,0.5022,22.2,45.6,99.2,0.4538,0.7175999999999999,0.3908,15.8,40.0,1
6516,93.0,0.41700000000000004,0.8141999999999999,0.41,18.0,45.0,107.8,0.4816,0.6896,0.3726,23.2,40.6,1
6517,111.0,0.5064,0.8310000000000001,0.3974,25.4,44.6,86.6,0.41,0.7615999999999999,0.273,17.4,39.6,1
6518,113.6,0.4676,0.7774,0.3542,24.8,46.6,102.6,0.47100000000000003,0.7847999999999999,0.28080000000000005,20.6,39.2,1
6519,107.2,0.4794,0.8298,0.3598,23.6,41.2,94.6,0.4300000000000001,0.7056,0.2794,14.8,38.4,1
6520,101.4,0.4322,0.7816,0.3656,21.0,42.0,118.4,0.5559999999999999,0.7398,0.4434,30.4,41.6,1
6521,96.6,0.4712,0.6910000000000001,0.3782,22.0,37.0,99.8,0.4582000000000001,0.7713999999999999,0.3282,18.8,44.0,0
6522,108.2,0.4756,0.74,0.4148000000000001,22.0,40.8,100.6,0.4986,0.7876000000000001,0.3282,23.0,41.2,1
6523,99.4,0.4410000000000001,0.8019999999999999,0.31020000000000003,20.8,42.6,103.2,0.4428,0.7048,0.3378,21.4,42.8,1
6524,96.6,0.4798,0.7528,0.4076000000000001,20.2,34.4,96.6,0.445,0.7416,0.3416,15.4,40.0,0
6525,112.0,0.5189999999999999,0.7251999999999998,0.4274,22.2,43.8,94.6,0.4508,0.8252,0.3438,21.4,38.6,1
6526,104.6,0.4834,0.7758,0.3864,25.4,49.6,99.8,0.4898,0.7714,0.33899999999999997,21.6,40.2,1
6527,84.6,0.4016,0.7388,0.1842,18.2,40.2,100.2,0.4342,0.716,0.39399999999999996,20.6,43.8,1
6528,104.2,0.4812,0.7396,0.3938,22.0,39.6,106.0,0.49700000000000005,0.7596,0.4234,24.8,43.6,0
6529,99.6,0.4586,0.7607999999999999,0.3782,21.2,40.2,109.4,0.5276,0.6748000000000001,0.4188,23.8,40.8,0
6530,100.6,0.4556,0.7133999999999999,0.4050000000000001,22.4,44.4,95.8,0.4273999999999999,0.7994,0.3956,20.2,42.6,1
6531,106.2,0.463,0.7788,0.4854,23.8,46.6,109.0,0.4672,0.7604,0.4538,20.8,45.2,1
6532,106.4,0.4864000000000001,0.6980000000000001,0.4176,21.8,38.8,97.8,0.4364,0.736,0.2478,15.8,38.2,1
6533,118.4,0.489,0.7891999999999999,0.374,20.2,44.2,104.6,0.4603999999999999,0.7862,0.31120000000000003,21.6,39.8,1
6534,103.8,0.4486000000000001,0.7072,0.32459999999999994,22.6,43.0,115.0,0.5274,0.7418000000000001,0.4118000000000001,26.6,42.6,0
6535,110.8,0.4998,0.7982000000000001,0.335,25.6,42.2,119.8,0.5069999999999999,0.7748,0.34540000000000004,22.8,43.4,1
6536,110.2,0.4978,0.8676,0.387,19.2,38.0,99.6,0.4544,0.7943999999999999,0.3322,19.2,42.6,1
6537,101.0,0.4572000000000001,0.8086,0.368,22.8,41.6,101.0,0.4280000000000001,0.7342,0.4229999999999999,21.8,44.6,1
6538,107.2,0.4954,0.7472000000000001,0.4108,26.4,49.2,114.6,0.5248,0.74,0.4528,26.8,42.2,0
6539,95.6,0.4476,0.7366,0.3532,20.2,42.4,96.2,0.4402,0.7984,0.3328,20.0,40.8,1
6540,92.4,0.451,0.6756,0.3888,18.2,38.6,110.4,0.5190000000000001,0.7502,0.4342,22.2,42.2,0
6541,103.8,0.491,0.7285999999999999,0.4010000000000001,24.4,44.6,114.8,0.4772,0.7802,0.4109999999999999,26.2,45.2,1
6542,95.4,0.4424,0.7559999999999999,0.33540000000000003,18.6,37.8,94.6,0.4456,0.7205999999999999,0.3512,20.8,37.6,1
6543,102.0,0.4658000000000001,0.7238,0.3878,22.8,46.0,105.6,0.473,0.7008,0.4774,21.0,41.6,1
6544,109.0,0.4966,0.8119999999999999,0.4874,26.0,45.4,106.6,0.4682000000000001,0.7363999999999999,0.3932,20.6,40.8,1
6545,110.2,0.4970000000000001,0.6980000000000001,0.4318,23.8,41.6,108.4,0.4786,0.8193999999999999,0.35960000000000003,23.0,38.0,1
6546,96.8,0.4744,0.758,0.2986,21.8,40.2,94.2,0.4709999999999999,0.7506,0.4206,21.0,37.0,0
6547,105.8,0.4472,0.7632,0.4304,22.8,43.0,102.2,0.4956,0.6802,0.408,22.4,40.8,0
6548,115.8,0.48,0.7731999999999999,0.31920000000000004,20.6,44.8,96.6,0.4162,0.7529999999999999,0.2378,17.0,40.2,1
6549,98.2,0.4494,0.7703999999999999,0.3762,19.0,43.4,100.6,0.4748,0.8016,0.4206,19.8,38.6,1
6550,116.0,0.5267999999999999,0.7862,0.358,27.4,43.0,105.4,0.4772,0.8656,0.28800000000000003,18.4,38.6,1
6551,104.6,0.468,0.7068000000000001,0.35679999999999995,24.2,39.6,107.6,0.5002,0.7526,0.3758,25.8,45.0,0
6552,91.4,0.4296,0.7676000000000001,0.2296,21.2,39.0,115.6,0.525,0.7892,0.4912,25.6,40.0,1
6553,110.6,0.5084,0.7379999999999999,0.4312,22.6,42.2,100.4,0.4478,0.716,0.3542,19.2,38.4,1
6554,101.0,0.468,0.7849999999999999,0.3844,23.0,40.0,91.6,0.4452,0.7958000000000001,0.3244,18.2,38.0,1
6555,103.0,0.4612,0.7333999999999999,0.3794000000000001,19.4,42.8,89.0,0.4358000000000001,0.6964,0.3286,19.0,36.0,1
6556,97.2,0.449,0.7694000000000001,0.3368,15.0,39.0,98.8,0.45299999999999996,0.7532,0.425,22.6,43.6,0
6557,94.6,0.4592000000000001,0.7328,0.3826,18.4,37.6,110.2,0.5126000000000001,0.7708,0.5006,28.6,47.8,0
6558,97.0,0.4156000000000001,0.7466,0.398,20.8,47.0,99.8,0.4534,0.685,0.4440000000000001,18.4,42.0,1
6559,96.4,0.4486,0.6841999999999999,0.3458,20.2,46.8,112.8,0.4774,0.7905999999999999,0.4276,27.4,42.2,1
6560,104.2,0.4736000000000001,0.8236000000000001,0.31920000000000004,18.4,38.4,107.8,0.4666,0.8705999999999999,0.34700000000000003,24.4,37.8,1
6561,92.2,0.4478,0.7484,0.26280000000000003,18.6,40.0,105.4,0.5022,0.7135999999999999,0.4126,26.4,45.2,1
6562,112.4,0.5022,0.7335999999999999,0.3808,24.2,42.0,98.8,0.486,0.768,0.33480000000000004,22.8,38.2,1
6563,113.4,0.5066,0.8008,0.4502,27.0,37.4,106.6,0.4812,0.8208,0.3528,26.0,37.4,1
6564,89.0,0.4346,0.6898000000000001,0.3016,18.4,37.0,104.2,0.5128,0.7126,0.3664,26.8,42.4,0
6565,104.6,0.5035999999999999,0.8099999999999999,0.3712,22.8,39.2,97.0,0.4626,0.7928000000000001,0.3578,20.0,38.6,1
6566,99.0,0.4936,0.6956,0.3426,22.8,44.2,104.6,0.43,0.7866,0.4229999999999999,22.6,42.4,1
6567,98.6,0.4234,0.74,0.2756,17.8,41.2,94.4,0.4546,0.637,0.4318000000000001,19.6,40.0,1
6568,102.8,0.4628,0.6971999999999999,0.31220000000000003,19.0,37.0,95.8,0.4314,0.7390000000000001,0.3008,15.4,40.0,1
6569,110.6,0.5234,0.7008,0.4624,23.2,41.6,97.4,0.4224,0.733,0.3734,22.2,47.4,1
6570,106.4,0.4666,0.7806,0.3832,23.2,42.4,102.0,0.4630000000000001,0.7568,0.4580000000000001,23.2,45.0,0
6571,96.4,0.4394,0.7058000000000001,0.3152,20.0,40.0,89.4,0.4518,0.7,0.3686,18.4,36.8,0
6572,102.6,0.4280000000000001,0.7975999999999999,0.4242,22.0,39.2,96.2,0.442,0.7432000000000001,0.2508,21.2,41.0,1
6573,110.2,0.5248,0.7754000000000001,0.4546,28.4,48.0,107.8,0.4692,0.7656000000000001,0.427,26.0,40.8,0
6574,97.6,0.4804000000000001,0.767,0.3462,20.4,39.8,124.2,0.5147999999999999,0.7716,0.384,28.4,44.4,1
6575,103.6,0.4744,0.8446,0.3302,18.0,40.8,116.0,0.4812,0.7716000000000001,0.34340000000000004,23.2,45.6,1
6576,99.0,0.4466,0.7662,0.3904,21.2,41.8,118.8,0.542,0.7390000000000001,0.3786,27.2,44.2,0
6577,94.6,0.4246,0.6968,0.3506,18.8,48.4,99.0,0.4900000000000001,0.7552000000000001,0.321,23.2,41.4,0
6578,99.6,0.4634,0.7946,0.3666,24.6,37.8,93.0,0.463,0.6729999999999998,0.41,20.6,37.6,1
6579,100.2,0.4414,0.7748000000000002,0.3508000000000001,17.0,41.8,127.2,0.5329999999999999,0.7762,0.4364,31.2,42.8,1
6580,112.4,0.5118,0.7163999999999999,0.4548000000000001,24.0,41.2,103.6,0.45799999999999996,0.7502000000000001,0.3776000000000001,22.4,39.4,0
6581,96.2,0.4344,0.7418,0.29100000000000004,19.4,41.4,103.6,0.4862,0.7424000000000001,0.509,24.0,45.0,1
6582,105.4,0.4542000000000001,0.7394,0.3306,21.4,39.8,88.8,0.4338,0.6562,0.364,18.2,40.2,1
6583,99.2,0.4870000000000001,0.6778,0.363,22.6,44.6,88.2,0.4074,0.619,0.32080000000000003,16.6,46.8,1
6584,102.2,0.5,0.7994,0.3698,22.6,40.2,98.2,0.4164000000000001,0.6976000000000001,0.3064000000000001,17.4,42.2,1
6585,105.4,0.4760000000000001,0.7769999999999999,0.3348,24.0,40.2,117.4,0.5519999999999999,0.7364,0.3954,28.2,47.0,0
6586,95.8,0.4526000000000001,0.7609999999999999,0.3388,19.2,38.2,110.2,0.4548,0.7480000000000001,0.2938,21.0,44.0,0
6587,94.8,0.4286,0.7120000000000001,0.3646,20.4,45.4,104.6,0.5012000000000001,0.7826,0.4162,25.2,40.4,1
6588,106.2,0.4964000000000001,0.7879999999999999,0.43700000000000006,24.4,36.0,104.4,0.4441999999999999,0.7736000000000001,0.3788,24.4,40.0,0
6589,108.0,0.5188,0.7636000000000001,0.3868,26.2,46.0,97.8,0.4816,0.7696000000000001,0.2928,22.0,40.4,0
6590,106.4,0.4632,0.7684,0.5014000000000001,24.0,41.4,89.8,0.4524000000000001,0.7088000000000001,0.28680000000000005,20.0,35.0,0
6591,96.0,0.4136,0.7168000000000001,0.3102,14.6,42.6,99.2,0.42,0.682,0.29960000000000003,16.4,46.2,0
6592,106.8,0.4542,0.7759999999999999,0.3026,21.0,40.6,102.0,0.4824,0.8036,0.391,23.2,42.0,1
6593,103.0,0.4736000000000001,0.7696,0.3516,21.8,39.8,129.2,0.5344,0.7618,0.457,33.2,40.4,0
6594,105.0,0.4722000000000001,0.7416,0.4276000000000001,22.4,41.6,99.4,0.4414,0.7266,0.3508,16.6,43.0,1
6595,84.2,0.4168,0.7265999999999999,0.3392000000000001,18.4,38.4,101.6,0.45799999999999996,0.733,0.3754,21.2,40.8,0
6596,88.8,0.4466,0.7222000000000001,0.27899999999999997,19.2,35.6,107.4,0.5002,0.8236000000000001,0.3094,19.6,43.0,1
6597,112.6,0.4772,0.7232000000000001,0.3338,21.8,43.6,83.8,0.3838,0.6484,0.2418,14.6,47.2,0
6598,95.0,0.4322,0.7104,0.3702,21.0,46.8,97.2,0.4795999999999999,0.7684,0.3956,26.0,39.6,1
6599,94.6,0.4418,0.7676000000000001,0.3944,21.0,38.4,96.0,0.4346,0.7208,0.233,19.4,38.6,1
6600,103.0,0.4538,0.7232000000000001,0.381,23.4,40.8,103.8,0.4628,0.7575999999999998,0.3904,21.8,39.0,1
6601,98.8,0.465,0.7292,0.3226,21.4,36.6,100.0,0.473,0.7898000000000001,0.4372,23.2,36.8,0
6602,120.6,0.5751999999999999,0.6664000000000001,0.4954000000000001,29.2,45.2,89.0,0.4124,0.6792,0.2732,16.4,44.2,1
6603,106.0,0.5010000000000001,0.7776000000000001,0.462,25.4,36.0,103.4,0.455,0.7534,0.3424,21.6,40.0,1
6604,97.4,0.4288,0.6779999999999999,0.32080000000000003,20.4,42.4,93.2,0.4394,0.7222000000000001,0.3286,20.2,48.4,1
6605,100.6,0.4440000000000001,0.7986,0.4178,22.6,43.4,108.8,0.4616,0.7572,0.3628,22.2,41.0,0
6606,105.4,0.4958,0.767,0.382,22.6,41.6,94.4,0.4050000000000001,0.7414,0.2934,15.8,42.2,1
6607,98.0,0.4884000000000001,0.7384000000000001,0.3198,22.2,45.8,94.4,0.4494,0.8076000000000001,0.2518,19.0,41.0,1
6608,101.0,0.4404,0.6932,0.3386,16.2,47.2,102.4,0.4676,0.8028000000000001,0.31920000000000004,17.6,43.4,1
6609,104.6,0.489,0.7736,0.4352,24.0,44.8,105.6,0.4748,0.754,0.47600000000000003,23.2,41.2,1
6610,87.8,0.4294000000000001,0.6702,0.33,17.4,39.2,83.8,0.4255999999999999,0.7752,0.3356000000000001,20.2,34.4,1
6611,101.2,0.4666,0.7094,0.3888,17.0,40.4,111.2,0.514,0.792,0.4072,25.4,40.0,1
6612,92.6,0.4586,0.7676000000000001,0.37200000000000005,25.6,39.0,132.6,0.5479999999999999,0.7618,0.4604,33.6,36.4,0
6613,101.2,0.4644,0.6904,0.38,21.0,40.4,96.0,0.4794000000000001,0.7782,0.3916000000000001,24.4,39.8,1
6614,105.6,0.468,0.7316,0.3916,24.2,41.4,110.4,0.4582,0.701,0.35700000000000004,18.8,45.2,0
6615,104.4,0.4922000000000001,0.7588,0.3868,23.6,45.4,94.2,0.4596,0.805,0.3734,21.0,37.8,0
6616,110.4,0.4616000000000001,0.7132,0.35700000000000004,19.2,44.6,108.2,0.4742,0.7456,0.3908,24.2,44.8,0
6617,107.2,0.4752,0.7748,0.3948,20.6,38.2,96.0,0.4568,0.7872,0.4128,22.6,39.4,1
6618,93.8,0.4204,0.7132000000000001,0.3298,16.2,41.4,105.4,0.4724,0.7859999999999999,0.35700000000000004,18.0,45.2,1
6619,107.2,0.4704,0.6854,0.3946,16.4,45.6,127.0,0.5336,0.7548,0.4864,31.0,36.4,0
6620,96.2,0.473,0.7996000000000001,0.4010000000000001,26.2,41.2,118.6,0.5690000000000001,0.6880000000000001,0.5277999999999999,27.0,44.4,1
6621,81.4,0.4124,0.7282,0.3246,20.6,35.8,99.6,0.4396,0.6752,0.3814,20.6,44.0,1
6622,97.2,0.42,0.7150000000000001,0.33259999999999995,17.2,41.4,107.8,0.4870000000000001,0.8061999999999999,0.3592,23.0,41.8,0
6623,97.2,0.4632000000000001,0.8151999999999999,0.27840000000000004,19.2,44.0,102.8,0.4618,0.725,0.3710000000000001,17.4,42.6,0
6624,111.0,0.4726,0.7638,0.4102,22.4,41.8,100.6,0.4722000000000001,0.7308,0.3402,20.6,42.6,0
6625,99.2,0.4470000000000001,0.8103999999999999,0.3622,22.0,43.4,109.2,0.5161999999999999,0.7636,0.4706,26.2,43.2,1
6626,106.2,0.4926,0.7398,0.4232,24.6,38.6,88.0,0.4272,0.7036,0.28200000000000003,18.2,41.8,1
6627,95.8,0.4566,0.7924,0.4246,24.2,37.8,100.0,0.4728,0.7058000000000001,0.3814,21.2,39.8,1
6628,97.0,0.4716,0.7532,0.3634,20.0,44.6,94.6,0.4524,0.7274,0.2792,20.6,37.8,1
6629,103.0,0.4626,0.7373999999999999,0.4784000000000001,23.4,40.2,95.8,0.4392,0.8632,0.3628,21.2,40.8,0
6630,105.6,0.4902,0.7774000000000001,0.377,20.2,42.4,107.0,0.465,0.6774,0.3896,16.0,46.2,1
6631,98.0,0.45,0.8486,0.3834,21.0,40.6,90.8,0.4478000000000001,0.741,0.2406,18.2,36.6,1
6632,94.6,0.436,0.7186,0.2962,16.6,40.0,104.0,0.5010000000000001,0.7772,0.3446,24.4,41.8,1
6633,105.6,0.4916,0.8088,0.4222,22.6,41.2,110.0,0.4658000000000001,0.7754000000000001,0.406,21.4,44.2,1
6634,95.4,0.45,0.8283999999999999,0.2912,19.2,42.4,115.0,0.5591999999999999,0.7046000000000001,0.5048,26.4,42.8,1
6635,93.0,0.4302,0.7308,0.3058,20.2,48.4,101.8,0.4734,0.7596,0.3286000000000001,19.0,39.0,0
6636,104.6,0.4915999999999999,0.7624000000000001,0.4036,23.6,42.4,94.8,0.4252,0.6701999999999999,0.3896000000000001,18.8,45.4,1
6637,99.8,0.467,0.6796,0.27899999999999997,17.8,42.4,98.6,0.445,0.8304,0.4102,21.0,44.2,1
6638,97.2,0.4142,0.6906000000000001,0.32480000000000003,17.4,40.8,82.4,0.4038000000000001,0.7804,0.3336,20.2,36.6,1
6639,91.6,0.4608,0.7592000000000001,0.3886,24.2,39.8,101.4,0.4814,0.8038000000000001,0.4454,25.4,39.4,1
6640,103.4,0.4706,0.758,0.3836,20.0,39.4,92.6,0.4604,0.7076,0.3768,20.4,37.2,0
6641,114.4,0.482,0.7708000000000002,0.3968,26.6,47.4,93.2,0.444,0.7124,0.31020000000000003,18.8,39.2,0
6642,96.8,0.4576,0.8103999999999999,0.4119999999999999,24.4,40.2,79.2,0.3756,0.7878000000000001,0.3184,18.0,36.2,1
6643,112.2,0.4502,0.7247999999999999,0.3494,18.6,46.2,94.8,0.4491999999999999,0.795,0.4104,23.4,42.6,1
6644,117.4,0.5128,0.75,0.4656,28.0,34.6,94.4,0.4434,0.7916000000000001,0.3266,17.0,45.8,1
6645,99.2,0.4624,0.8166,0.3772,20.6,42.0,102.0,0.483,0.7708,0.4006,22.8,41.8,1
6646,105.8,0.5086,0.7572,0.3896,23.8,38.4,99.0,0.4380000000000001,0.857,0.4094,21.8,44.4,1
6647,100.2,0.4614,0.8096,0.3136,22.0,42.6,105.0,0.4746,0.7948000000000001,0.3952,21.0,37.6,1
6648,111.4,0.4704,0.7928,0.4476,23.2,42.6,111.2,0.5092000000000001,0.774,0.4398,24.6,42.4,1
6649,103.4,0.483,0.6458,0.2956,21.6,44.0,109.0,0.5494,0.7724000000000001,0.4506,26.2,39.0,0
6650,89.4,0.466,0.8208,0.3906,24.2,39.6,98.2,0.4098,0.7020000000000001,0.3572,17.2,46.4,1
6651,109.8,0.4984,0.723,0.4166,26.8,40.8,90.4,0.4482,0.7501999999999999,0.2374,17.6,36.8,1
6652,92.0,0.426,0.6784000000000001,0.3638,19.4,45.2,98.0,0.4264,0.7444,0.446,20.4,41.2,0
6653,105.8,0.4734,0.8018000000000001,0.3664000000000001,21.0,41.6,94.2,0.4616000000000001,0.7276,0.3776000000000001,20.8,36.8,0
6654,100.0,0.4764000000000001,0.7870000000000001,0.3658,18.0,40.2,96.6,0.4576000000000001,0.7548,0.33219999999999994,20.0,41.2,0
6655,113.0,0.4808000000000001,0.7780000000000001,0.3824,26.6,46.4,108.6,0.4722,0.7132000000000001,0.3648,17.2,45.2,0
6656,117.0,0.4974,0.7666000000000001,0.4391999999999999,28.0,38.4,113.4,0.4612,0.7676000000000001,0.40399999999999997,19.6,46.8,1
6657,90.6,0.4602000000000001,0.7966,0.29600000000000004,18.6,34.8,112.6,0.488,0.7544000000000001,0.3528,19.2,44.4,1
6658,109.2,0.478,0.7722,0.3866,23.6,45.8,108.2,0.5418000000000001,0.7809999999999999,0.4572,26.8,37.6,0
