[0.6239474415779114, 0.6750483512878418]
[0.624130129814148, 0.6499032974243164]
[0.615009605884552, 0.6634429693222046]
[0.6050452589988708, 0.7021276354789734]
[0.6425443291664124, 0.6402320861816406]
[0.6118012070655823, 0.6847195625305176]
[0.6516337990760803, 0.6324951648712158]
[0.6224591135978699, 0.6324951648712158]
[0.6217572093009949, 0.6653771996498108]
[0.6334182620048523, 0.6518375277519226]
